ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4511	"ENSG00000113758.13_2"	"DBN1"	chr5	-	176894481	176894818	176894481	176894628	176894743	176894818	4511	0,0,0,0,0,0,0,0,0,0,0,156,0	0,146,0,5,0,0,0,176,0,0,0,0,0	139,0,0,0,0,0,0,0,0,0	0,0,0,0,0,78,32,0,128,0	265	150	1	1.0	NA,0.0,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,1.0,NA	1.0,NA,NA,NA,NA,0.0,0.0,NA,0.0,NA	0.0
4512	"ENSG00000088970.15_1"	"KIZ"	chr20	+	21224882	21227260	21224882	21224926	21227116	21227260	4512	0,75,0,0,51,0,0,0,0,80,110,2,0	0,131,0,0,0,0,0,0,8,0,0,0,0	0,1279,0,0,127,0,27,9,0,0	0,0,0,0,0,0,0,0,0,0	2340	150	1	1.0	NA,0.035,NA,NA,1.0,NA,NA,NA,0.0,1.0,1.0,1.0,NA	NA,1.0,NA,NA,1.0,NA,1.0,1.0,NA,NA	-0.328
4514	"ENSG00000154743.17_1"	"TSEN2"	chr3	+	12571260	12573158	12571260	12571372	12573068	12573158	4514	0,94,0,0,0,0,0,162,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,5,0,0,5,0	0,0,0,0,0,0,88,0,0,0	1846	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,1.0,NA	0.333
4516	"ENSG00000102030.15_2"	"NAA10"	chrX	-	153197523	153197884	153197523	153197568	153197768	153197884	4516	0,4,0,0,0,0,0,0,0,0,41,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,82,0,0,0	350	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.946,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.973
4521	"ENSG00000106624.9_2"	"AEBP1"	chr7	+	44150323	44150656	44150323	44150408	44150511	44150656	4521	0,0,0,0,0,0,0,0,14,0,0,0,0	0,0,0,0,0,0,0,0,23,65,0,0,0	0,0,0,0,0,62,0,0,0,0	0,0,0,0,0,0,0,4,0,0	253	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.265,0.0,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	-0.367
4524	"ENSG00000144136.10_2"	"SLC20A1"	chr2	+	113417963	113418803	113417963	113418149	113418718	113418803	4524	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,5,0,0,0,0,0,0,0	0,0,0,0,0,32,0,0,0,0	0,0,0,0,0,0,0,0,0,0	719	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
4525	"ENSG00000149243.15_1"	"KLHL35"	chr11	-	75136437	75137683	75136437	75136626	75137564	75137683	4525	0,0,0,0,0,0,0,0,21,0,0,0,0	0,98,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,47,0	0,0,0,0,0,0,0,0,0,0	1088	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.5
4533	"ENSG00000125967.16_1"	"NECAB3"	chr20	-	32247302	32247538	32247302	32247356	32247458	32247538	4533	0,0,0,0,0,0,0,0,0,0,0,0,0	0,62,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,61,0	252	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA	-0.01
4535	"ENSG00000125967.16_1"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247809	32248064	32248201	4535	0,0,0,0,0,0,0,0,0,11,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,10,0	0,0,0,0,0,43,0,0,0,0	405	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,0.009,NA,NA,1.0,NA	0.496
4537	"ENSG00000125967.16_1"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247864	32248064	32248201	4537	0,0,0,0,0,0,0,0,0,11,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,10,0	0,0,0,0,0,0,0,0,0,42	350	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,1.0,0.0	0.333
4541	"ENSG00000178950.16_1"	"GAK"	chr4	-	844723	845762	844723	844872	845537	845762	4541	0,205,0,0,0,76,0,0,0,206,0,213,0	0,163,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,63,0,0,0,0	0,0,0,0,0,0,0,0,0,0	815	150	1	1.0	NA,0.188,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,1.0,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.203
4542	"ENSG00000133895.14_2"	"MEN1"	chr11	-	64573106	64573840	64573106	64573242	64573703	64573840	4542	0,0,0,0,0,0,0,0,13,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,42,1,0,0,0	611	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	1.0
4545	"ENSG00000148719.14_1"	"DNAJB12"	chr10	-	74092587	74095689	74092587	74094375	74095537	74095689	4545	0,37,0,0,0,127,0,0,0,0,0,0,0	0,0,23,0,0,0,0,0,0,0,0,0,0	455,10,0,0,0,38,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1312	150	1	1.0	NA,1.0,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA	-0.333
4547	"ENSG00000072778.19_1"	"ACADVL"	chr17	+	7123440	7123995	7123440	7123516	7123782	7123995	4547	0,170,12,381,0,2,0,0,0,0,0,0,0	0,2,0,0,0,129,0,0,0,0,0,0,0	0,0,0,0,0,0,0,66,48,2	0,0,0,0,0,2,0,0,0,0	416	150	1	1.0	NA,0.968,1.0,1.0,NA,0.006,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,1.0,1.0,1.0	-0.007
4549	"ENSG00000072778.19_1"	"ACADVL"	chr17	+	7123782	7123995	7123782	7123848	7123922	7123995	4549	0,0,0,413,0,0,0,3,35,0,0,0,0	0,38,0,0,0,264,0,0,0,781,0,0,0	0,0,0,0,0,0,0,0,83,2	0,0,0,0,0,38,0,0,0,0	224	150	1	1.0	NA,0.0,NA,1.0,NA,0.0,NA,1.0,1.0,0.0,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,1.0,1.0	-0.167
4550	"ENSG00000072778.19_1"	"ACADVL"	chr17	+	7124084	7124377	7124084	7124149	7124242	7124377	4550	0,145,0,0,0,133,0,0,0,1,0,0,0	8,109,0,0,0,95,0,0,38,0,0,0,0	0,0,0,0,0,0,0,0,0,0	36,0,0,0,0,85,0,19,0,22	243	150	1	1.0	0.0,0.451,NA,NA,NA,0.464,NA,NA,0.0,1.0,NA,NA,NA	0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,0.0	0.383
4551	"ENSG00000072778.19_1"	"ACADVL"	chr17	+	7125985	7126556	7125985	7126184	7126451	7126556	4551	12,109,274,218,269,80,0,0,15,0,375,0,1757	0,1,0,0,0,26,0,0,0,0,0,0,0	134,1,0,0,8,273,152,0,17,0	0,0,0,0,0,0,0,0,0,0	417	150	1	1.0	1.0,0.975,1.0,1.0,1.0,0.525,NA,NA,1.0,NA,1.0,NA,1.0	1.0,1.0,NA,NA,1.0,1.0,1.0,NA,1.0,NA	-0.056
4561	"ENSG00000107551.20_2"	"RASSF4"	chr10	+	45465612	45467296	45465612	45465712	45467220	45467296	4561	0,88,39,0,359,465,0,564,18,0,196,0,0	0,0,524,0,0,93,0,0,25,0,0,0,0	135,90,0,0,13,49,30,0,12,2	158,0,0,0,0,0,0,0,0,0	1658	150	1	1.0	NA,1.0,0.007,NA,1.0,0.311,NA,1.0,0.061,NA,1.0,NA,NA	0.072,1.0,NA,NA,1.0,1.0,1.0,NA,1.0,1.0	-0.242
4566	"ENSG00000223501.8_1"	"VPS52"	chr6	-	33232150	33232677	33232150	33232274	33232558	33232677	4566	0,38,142,0,0,0,0,0,0,0,1,753,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,90,0,0,0,3	0,0,0,0,0,0,45,0,0,0	434	150	1	1.0	NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA	NA,NA,NA,NA,1.0,1.0,0.0,NA,NA,1.0	0.25
4567	"ENSG00000110497.14_2"	"AMBRA1"	chr11	-	46563494	46564948	46563494	46564531	46564801	46564948	4567	0,26,0,0,0,21,0,0,29,0,0,0,0	8,0,0,0,0,0,0,0,0,0,0,6,0	0,0,0,0,8,0,163,0,0,0	0,0,0,0,0,0,1,0,0,0	420	150	1	1.0	0.0,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,0.0,NA	NA,NA,NA,NA,1.0,NA,0.983,NA,NA,NA	-0.392
4569	"ENSG00000117616.17_2"	"RSRP1"	chr1	-	25568739	25569196	25568739	25568917	25569029	25569196	4569	0,61,64,54,0,0,51,12,0,0,0,0,0	0,0,0,0,0,0,0,0,27,0,0,0,0	0,475,0,0,0,145,0,0,1,0	0,0,0,0,0,0,0,0,0,0	262	150	1	1.0	NA,1.0,1.0,1.0,NA,NA,1.0,1.0,0.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA	-0.167
4571	"ENSG00000117616.17_2"	"RSRP1"	chr1	-	25570040	25571792	25570040	25570124	25571640	25571792	4571	258,986,0,732,297,180,1,295,124,2,1172,1845,0	0,0,0,0,0,0,0,0,0,0,0,413,0	147,309,0,0,0,254,373,1,424,170	0,0,0,0,0,0,0,4,0,0	1666	150	1	1.0	1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.287,NA	1.0,1.0,NA,NA,NA,1.0,1.0,0.022,1.0,1.0	0.075
4575	"ENSG00000178035.11_1"	"IMPDH2"	chr3	-	49061757	49062235	49061757	49061837	49061927	49062235	4575	0,0,0,0,0,0,0,79,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,1,0,0	240	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA	1.0
4577	"ENSG00000178035.11_1"	"IMPDH2"	chr3	-	49064119	49064480	49064119	49064319	49064392	49064480	4577	0,68,0,0,0,0,0,0,0,0,698,0,0	0,86,0,0,0,0,0,0,0,0,0,0,0	6,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,32,0	223	150	1	1.0	NA,0.347,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.173
4578	"ENSG00000178035.11_1"	"IMPDH2"	chr3	-	49065863	49066239	49065863	49065965	49066190	49066239	4578	0,73,0,0,59,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,7,0,0,0	375	150	1	1.0	NA,1.0,NA,NA,1.0,NA,0.0,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.667
4579	"ENSG00000177054.13_1"	"ZDHHC13"	chr11	+	19187848	19192115	19187848	19187932	19191957	19192115	4579	12,159,0,0,104,8,0,0,0,0,0,1,1	0,19,0,0,0,0,0,130,2,0,511,0,0	0,0,0,0,0,0,205,39,143,0	0,0,0,0,0,0,0,0,0,0	4175	150	1	1.0	1.0,0.231,NA,NA,1.0,1.0,NA,0.0,0.0,NA,0.0,1.0,1.0	NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,NA	-0.419
4580	"ENSG00000135452.9_2"	"TSPAN31"	chr12	+	58139958	58140503	58139958	58140039	58140371	58140503	4580	0,0,0,0,0,0,0,0,0,2,0,0,0	0,84,0,0,0,136,0,0,6,0,0,0,0	0,0,0,0,0,94,6,0,0,0	0,0,0,0,0,0,0,0,0,0	482	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,0.0,1.0,NA,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.75
4597	"ENSG00000197223.11_1"	"C1D"	chr2	-	68273119	68273542	68273119	68273175	68273475	68273542	4597	0,0,0,0,3,0,0,0,0,0,0,0,0	0,60,0,0,0,0,0,301,0,0,0,1,0	0,0,0,0,0,0,0,0,253,0	0,0,0,0,0,167,49,0,3,0	450	150	1	1.0	NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,0.966,NA	-0.072
4599	"ENSG00000197603.13_2"	"C5orf42"	chr5	-	37139441	37142582	37139441	37139472	37142411	37142582	4599	62,165,0,0,0,0,0,0,22,0,391,0,0	0,0,48,0,0,1,0,0,32,0,0,0,0	0,0,0,0,0,0,63,0,43,0	0,1,0,0,0,4,0,0,0,0	3089	150	1	1.0	1.0,1.0,0.0,NA,NA,0.0,NA,NA,0.032,NA,1.0,NA,NA	NA,0.0,NA,NA,NA,0.0,1.0,NA,1.0,NA	0.005
4600	"ENSG00000224843.6_2"	"LINC00240"	chr6	+	26991032	26991703	26991032	26991176	26991528	26991703	4600	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	4,0,0,0,0,0,0,0,0,0	502	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0
4603	"ENSG00000136531.14_2"	"SCN2A"	chr2	+	166226635	166229857	166226635	166226809	166229734	166229857	4603	412,602,16,364,553,188,2,555,24,2,106,0,0	2,162,418,2,0,0,0,0,0,1,0,0,0	434,170,0,0,0,134,543,215,89,0	0,280,0,0,0,9,0,4,0,96	3075	150	1	1.0	0.909,0.153,0.002,0.899,1.0,1.0,1.0,1.0,1.0,0.089,1.0,NA,NA	1.0,0.029,NA,NA,NA,0.421,1.0,0.724,1.0,0.0	0.136
4604	"ENSG00000136531.14_2"	"SCN2A"	chr2	+	166237101	166237707	166237101	166237239	166237602	166237707	4604	0,213,0,97,0,0,0,0,0,0,0,1,0	10,183,0,97,209,12,0,0,30,0,221,0,0	127,0,0,0,0,0,1,0,0,0	406,59,0,0,0,72,0,0,267,0	513	150	1	1.0	0.0,0.254,NA,0.226,0.0,0.0,NA,NA,0.0,NA,0.0,1.0,NA	0.084,0.0,NA,NA,NA,0.0,1.0,NA,0.0,NA	-0.032
4607	"ENSG00000186501.14_2"	"TMEM222"	chr1	+	27660641	27662890	27660641	27660772	27661869	27662890	4607	0,0,576,0,0,0,0,0,23,0,0,0,0	0,135,0,0,0,0,0,0,0,0,1,0,2	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,3,0,0	1247	150	1	1.0	NA,0.0,1.0,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,0.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.4
4608	"ENSG00000107959.15_2"	"PITRM1"	chr10	-	3199121	3199723	3199121	3199256	3199626	3199723	4608	0,0,0,0,0,80,0,0,0,0,0,0,0	0,61,0,0,5,0,0,0,0,0,0,50,0	0,0,0,0,0,0,264,0,108,0	0,0,0,0,0,0,202,0,0,0	520	150	1	1.0	NA,0.0,NA,NA,0.0,1.0,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,0.274,NA,1.0,NA	-0.387
4612	"ENSG00000144199.11_1"	"FAHD2B"	chr2	-	97751435	97751935	97751435	97751598	97751875	97751935	4612	0,0,0,0,0,0,0,0,40,0,0,100,0	0,0,0,0,0,0,0,0,10,0,0,0,0	0,31,0,0,0,74,0,0,0,1	0,0,0,0,0,0,0,0,0,0	427	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.584,NA,NA,1.0,NA	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0	-0.208
4615	"ENSG00000137563.11_1"	"GGH"	chr8	-	63936465	63936745	63936465	63936556	63936638	63936745	4615	0,25,0,0,0,0,126,0,0,0,0,0,0	20,0,0,130,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,69,0,0,0,0,0,2,0,0	232	150	1	1.0	0.0,1.0,NA,0.0,NA,NA,0.988,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA	0.497
4617	"ENSG00000123349.13_2"	"PFDN5"	chr12	+	53689622	53690059	53689622	53689725	53690027	53690059	4617	0,1,0,0,120,0,0,0,17,0,193,0,0	0,36,0,0,0,0,0,0,0,0,0,216,0	0,382,0,0,0,33,0,0,284,0	0,3,0,0,1,75,0,0,0,0	452	150	1	1.0	NA,0.009,NA,NA,1.0,NA,NA,NA,1.0,NA,1.0,0.0,NA	NA,0.977,NA,NA,0.0,0.127,NA,NA,1.0,NA	0.076
4623	"ENSG00000159377.10_1"	"PSMB4"	chr1	+	151373714	151374106	151373714	151373831	151374017	151374106	4623	0,0,0,15,0,0,0,0,0,0,0,0,0	1,216,12,2,0,336,0,0,37,0,0,0,0	0,0,0,0,0,30,36,0,0,0	0,353,0,0,8,33,697,19,380,0	336	150	1	1.0	0.0,0.0,0.0,0.77,NA,0.0,NA,NA,0.0,NA,NA,NA,NA	NA,0.0,NA,NA,0.0,0.289,0.023,0.0,0.0,NA	0.076
4629	"ENSG00000197150.12_2"	"ABCB8"	chr7	+	150731359	150731686	150731359	150731515	150731591	150731686	4629	0,64,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,16,0,0,0,0	0,0,0,0,0,0,10,0,0,0	2,0,0,0,0,64,0,0,0,0	226	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA	0.0,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	0.333
4630	"ENSG00000167964.12_2"	"RAB26"	chr16	+	2202820	2203223	2202820	2202886	2202989	2203223	4630	0,0,0,0,0,0,0,0,0,0,0,0,0	3,0,1,0,0,28,0,236,0,0,0,0,0	0,104,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	253	150	1	1.0	0.0,NA,0.0,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
4631	"ENSG00000167964.12_2"	"RAB26"	chr16	+	2202989	2203223	2202989	2203046	2203146	2203223	4631	0,10,0,0,0,0,0,0,0,0,1,0,0	3,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,94,0,0,0	250	150	1	1.0	0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.667
4636	"ENSG00000164934.13_1"	"DCAF13"	chr8	+	104439324	104442917	104439324	104439480	104442839	104442917	4636	4,134,0,0,0,97,0,0,6,0,43,37,313	0,78,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,278,32,0,68,0,0	0,58,0,0,0,0,0,0,0,0	3509	150	1	1.0	1.0,0.068,NA,NA,NA,1.0,NA,NA,1.0,NA,1.0,1.0,1.0	NA,0.0,NA,NA,1.0,1.0,NA,1.0,NA,NA	0.117
4639	"ENSG00000158062.20_2"	"UBXN11"	chr1	-	26610852	26612032	26610852	26610973	26611954	26612032	4639	0,20,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,4,102,0	0,0,0,0,0,7,1,0,0,0	0,0,0,0,0,0,192,0,0,0	1131	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,NA	NA,NA,NA,NA,NA,1.0,0.001,NA,NA,NA	-0.167
4643	"ENSG00000124357.12_1"	"NAGK"	chr2	+	71295779	71297716	71295779	71295842	71297631	71297716	4643	253,266,0,136,0,653,0,0,25,0,417,63,0	0,0,0,0,0,0,0,0,0,0,0,2,0	270,0,0,0,0,173,49,0,77,58	0,0,0,0,0,0,0,0,0,0	1939	150	1	1.0	1.0,1.0,NA,1.0,NA,1.0,NA,NA,1.0,NA,1.0,0.709,NA	1.0,NA,NA,NA,NA,1.0,1.0,NA,1.0,1.0	-0.042
4645	"ENSG00000124357.12_1"	"NAGK"	chr2	+	71299770	71300724	71299770	71299881	71300611	71300724	4645	0,152,0,0,0,197,0,0,0,0,16,0,234	0,2,0,0,0,0,0,0,23,0,311,0,0	11,0,0,0,0,29,0,0,0,0	0,0,0,0,0,49,16,0,0,0	880	150	1	1.0	NA,0.928,NA,NA,NA,1.0,NA,NA,0.0,NA,0.009,NA,1.0	1.0,NA,NA,NA,NA,0.092,0.0,NA,NA,NA	0.223
4647	"ENSG00000124357.12_1"	"NAGK"	chr2	+	71302684	71303831	71302684	71302772	71303733	71303831	4647	3,0,0,0,0,0,0,0,0,0,704,374,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,2,0,56	0,0,0,0,0,0,42,0,0,0	1111	150	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA	NA,NA,NA,NA,NA,1.0,0.0,1.0,NA,1.0	0.25
4649	"ENSG00000140988.15_2"	"RPS2"	chr16	-	2012497	2012910	2012497	2012657	2012736	2012910	4649	0,104,0,22,0,0,0,0,0,0,0,0,0	0,282,0,15,0,56,0,0,0,0,6,0,0	0,0,0,0,0,0,0,0,0,0	0,60,0,0,0,114,26,142,0,0	229	150	1	1.0	NA,0.195,NA,0.49,NA,0.0,NA,NA,NA,NA,0.0,NA,NA	NA,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA	0.171
4656	"ENSG00000145916.18_1"	"RMND5B"	chr5	+	177569583	177569993	177569583	177569729	177569852	177569993	4656	0,0,0,0,0,0,0,0,0,0,0,0,0	0,91,0,0,0,81,0,0,0,0,0,1,0	91,0,0,0,0,0,0,0,0,0	0,24,0,0,0,0,0,0,0,0	273	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA	1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA	-0.5
4659	"ENSG00000183207.12_2"	"RUVBL2"	chr19	+	49513229	49513868	49513229	49513323	49513744	49513868	4659	0,0,0,0,0,54,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,10,0,0	1,1,0,0,0,82,0,0,0,0	571	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	0.0,0.0,NA,NA,NA,0.0,NA,1.0,NA,NA	0.75
4662	"ENSG00000064601.16_1"	"CTSA"	chr20	+	44520911	44521123	44520911	44520962	44521036	44521123	4662	0,1,0,0,0,1,0,0,0,0,0,0,0	0,70,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,25,0,0,0,0	224	150	1	1.0	NA,0.009,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	0.004
4664	"ENSG00000104518.10_2"	"GSDMD"	chr8	+	144643171	144643593	144643171	144643274	144643539	144643593	4664	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,5,0,0,0,0,0,0	415	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA	1.0
4666	"ENSG00000128581.15_1"	"IFT22"	chr7	-	100961404	100962313	100961404	100961494	100962236	100962313	4666	0,0,0,0,0,0,0,0,0,0,0,6,0	0,8,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,19,0	892	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.5
4671	"ENSG00000213213.13_2"	"CCDC183"	chr9	+	139700529	139701124	139700529	139700690	139700955	139701124	4671	0,0,0,0,0,10,0,0,0,0,0,0,0	0,8,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0	415	150	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.5
4673	"ENSG00000168066.20_2"	"SF1"	chr11	-	64532077	64533627	64532077	64532990	64533422	64533627	4673	23,175,108,0,0,2,0,55,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,61,24,65,41,0	0,0,0,0,0,0,0,0,0,152	582	150	1	1.0	1.0,1.0,1.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,1.0,1.0,0.0	0.2
4674	"ENSG00000072195.10"	"SPEG"	chr2	+	220329154	220331583	220329154	220329330	220330778	220331583	4674	0,98,0,44,0,0,0,0,0,0,0,2,0	0,36,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,642,0,0,0	0,0,0,0,0,0,0,0,0,0	1598	150	1	1.0	NA,0.204,NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA	-0.265
4676	"ENSG00000114857.17_1"	"NKTR"	chr3	+	42660511	42661200	42660511	42660619	42661155	42661200	4676	85,62,0,293,0,0,0,0,4,0,0,33,0	0,68,0,0,0,0,0,0,0,0,0,537,0	0,0,0,0,0,45,158,15,0,93	0,0,0,0,0,11,0,0,0,0	686	150	1	1.0	1.0,0.166,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,0.013,NA	NA,NA,NA,NA,NA,0.472,1.0,1.0,NA,1.0	-0.232
4679	"ENSG00000114857.17_1"	"NKTR"	chr3	+	42661507	42663008	42661507	42661535	42662920	42663008	4679	25,164,0,668,397,60,4,2,89,1,205,570,0	0,68,0,0,0,0,0,0,0,0,0,0,0	314,123,0,1,329,126,498,0,26,72	0,0,0,0,0,0,0,0,0,0	1535	150	1	1.0	1.0,0.191,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA	1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0	-0.074
