ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3233	"ENSG00000128536.15_2"	"CDHR3"	chr7	+	105624637	105624735	105641907	105642056	105621413	105621579	105644943	105645133	3233	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0	0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0	0,43,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0	248	299	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.167
3235	"ENSG00000180229.12_2"	"HERC2P3"	chr15	-	20671447	20671623	20688655	20688770	20668083	20668254	20710643	20710746	3235	0,0,56,0,5,0,0,0,0,2,0,0,0,0,25,0,0,0,5,0,0,0,0,0	0,0,0,10,0,0,0,0,0,3,2,0,0,47,1,0,0,0,0,1,0,0,3,0	1,4,0,0,0,2,1,0,0,1,91,0,0,0,0,0,0,0,0,0	0,1,0,0,12,0,0,0,0,0,0,0,0,99,0,55,0,0,0,0	265	326	1	1.0	NA,NA,1.0,0.0,1.0,NA,NA,NA,NA,0.451,0.0,NA,NA,0.0,0.969,NA,NA,NA,1.0,0.0,NA,NA,0.0,NA	1.0,0.831,NA,NA,0.0,1.0,1.0,NA,NA,1.0,1.0,NA,NA,0.0,NA,0.0,NA,NA,NA,NA	-0.206
3236	"ENSG00000124198.8_1"	"ARFGEF2"	chr20	+	47582408	47582560	47585683	47585814	47580366	47580435	47587656	47587891	3236	0,0,0,7,0,0,0,0,139,2,0,0,0,86,2,0,0,0,0,21,4,0,1,0	0,18,28,34,54,4,0,76,1,1,4,0,0,24,57,1,0,114,27,80,0,0,22,12	91,1,0,0,0,0,0,0,0,74,37,0,35,61,0,20,34,0,0,0	65,0,48,17,4,0,0,0,17,0,122,0,17,185,0,87,4,0,0,0	302	281	1	1.0	NA,0.0,0.0,0.161,0.0,0.0,NA,0.0,0.992,0.65,0.0,NA,NA,0.769,0.032,0.0,NA,0.0,0.0,0.196,1.0,NA,0.041,0.0	0.566,1.0,0.0,0.0,0.0,NA,NA,NA,0.0,1.0,0.22,NA,0.657,0.235,NA,0.176,0.888,NA,NA,NA	-0.182
3238	"ENSG00000012817.15_1"	"KDM5D"	chrY	-	21901413	21901548	21903203	21903374	21897506	21897636	21903620	21903743	3238	20,11,0,28,39,79,0,250,24,19,0,62,10,203,0,1,215,143,3,0,63,109,24,132	1,159,47,16,28,0,0,0,0,48,0,24,33,0,10,0,80,0,8,0,0,0,9,1	108,2,34,49,90,0,0,0,44,227,83,0,54,145,25,83,0,0,5,0	102,56,18,0,47,0,0,0,0,0,7,0,1,0,0,0,89,0,0,0	321	285	1	1.0	0.947,0.058,0.0,0.608,0.553,1.0,NA,1.0,1.0,0.26,NA,0.696,0.212,1.0,0.0,1.0,0.705,1.0,0.25,NA,1.0,1.0,0.703,0.992	0.485,0.031,0.626,1.0,0.63,NA,NA,NA,1.0,1.0,0.913,NA,0.98,1.0,1.0,1.0,0.0,NA,1.0,NA	-0.096
3239	"ENSG00000012817.15_1"	"KDM5D"	chrY	-	21903203	21903374	21903620	21903743	21901413	21901548	21905047	21905125	3239	0,0,1,51,40,0,0,250,0,16,0,0,0,211,0,0,0,0,0,0,1,1,12,0	0,0,7,17,0,78,35,145,77,9,0,0,0,89,0,0,0,0,0,0,69,0,14,0	0,49,0,0,45,0,0,0,22,37,64,0,0,18,0,11,15,0,0,0	2,2,129,25,34,0,0,0,68,58,0,0,14,0,1,0,71,0,2,0	273	321	1	1.0	NA,NA,0.144,0.779,1.0,0.0,0.0,0.67,0.0,0.676,NA,NA,NA,0.736,NA,NA,NA,NA,NA,NA,0.017,1.0,0.502,NA	0.0,0.966,0.0,0.0,0.609,NA,NA,NA,0.276,0.429,1.0,NA,0.0,1.0,0.0,1.0,0.199,NA,0.0,NA	0.069
3240	"ENSG00000080947.14_1"	"CROCCP3"	chr1	-	16812920	16813156	16816179	16816286	16812063	16812160	16817112	16817278	3240	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,48,5,26,2,0,0,0,13,0,0,0,0,79,59,0,0,11,15,0,0,25,4,11	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	10,3,30,1,24,186,96,25,21,16,0,0,0,0,0,0,0,0,0,0	257	386	1	1.0	NA,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,0.0,0.0,NA,NA,0.0,0.0,0.0	0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.005
3241	"ENSG00000164808.16_2"	"SPIDR"	chr8	+	48206455	48206619	48308935	48309186	48203621	48203726	48352884	48353104	3241	52,0,1,140,33,0,0,155,0,1,167,0,28,35,1,148,0,90,1,64,62,0,23,56	10,145,0,63,120,89,0,103,48,18,117,19,5,37,48,56,9,137,17,180,6,39,23,2	39,104,30,30,19,0,1,3,94,37,7,0,9,26,0,20,8,0,0,0	113,122,178,0,29,184,31,94,59,133,119,0,0,332,1,97,29,0,16,0	314	401	1	1.0	0.869,0.0,1.0,0.739,0.26,0.0,NA,0.658,0.0,0.066,0.646,0.0,0.877,0.547,0.026,0.771,0.0,0.456,0.07,0.312,0.93,0.0,0.561,0.973	0.306,0.521,0.177,1.0,0.456,0.0,0.04,0.039,0.67,0.262,0.07,NA,1.0,0.091,0.0,0.208,0.261,NA,0.0,NA	0.124
3242	"ENSG00000164808.16_2"	"SPIDR"	chr8	+	48206455	48206619	48320422	48320523	48203621	48203726	48352884	48353104	3242	52,0,1,140,33,0,0,155,0,1,167,0,28,35,1,148,0,90,1,64,62,0,23,56	1,43,12,27,9,0,0,32,0,0,0,0,0,0,23,0,0,0,14,0,0,8,2,72	39,104,30,30,19,0,1,3,94,37,7,0,9,26,0,20,8,0,0,0	23,0,11,23,8,0,0,0,14,26,0,0,0,1,0,1,0,584,0,0	314	251	1	1.0	0.977,0.0,0.062,0.806,0.746,NA,NA,0.795,NA,1.0,1.0,NA,1.0,1.0,0.034,1.0,NA,1.0,0.054,1.0,1.0,0.0,0.902,0.383	0.575,1.0,0.686,0.51,0.655,NA,1.0,1.0,0.843,0.532,1.0,NA,1.0,0.954,NA,0.941,1.0,0.0,NA,NA	-0.108
3243	"ENSG00000164808.16_2"	"SPIDR"	chr8	+	48308935	48309186	48320422	48320523	48203621	48203726	48352884	48353104	3243	10,145,0,63,120,89,0,103,48,18,117,19,5,37,48,56,9,137,17,180,6,39,23,2	1,43,12,27,9,0,0,32,0,0,0,0,0,0,23,0,0,0,14,0,0,8,2,72	113,122,178,0,29,184,31,94,59,133,119,0,0,332,1,97,29,0,16,0	23,0,11,23,8,0,0,0,14,26,0,0,0,1,0,1,0,584,0,0	401	251	1	1.0	0.862,0.679,0.0,0.594,0.893,1.0,NA,0.668,1.0,1.0,1.0,1.0,1.0,1.0,0.566,1.0,1.0,1.0,0.432,1.0,1.0,0.753,0.878,0.017	0.755,1.0,0.91,0.0,0.694,1.0,1.0,1.0,0.725,0.762,1.0,NA,NA,0.995,1.0,0.984,1.0,0.0,1.0,NA	-0.016
3244	"ENSG00000164808.16_2"	"SPIDR"	chr8	+	48308935	48309186	48320422	48320523	48206455	48206619	48352884	48353104	3244	10,297,1,79,181,89,0,154,48,6,176,213,5,65,134,56,11,306,55,3,6,34,29,26	1,43,12,29,10,0,0,32,1,0,0,0,0,0,104,0,0,0,69,0,0,8,5,72	168,217,183,0,24,316,99,0,93,159,58,0,40,428,0,152,69,1,16,0	23,47,26,24,11,0,0,0,14,26,0,0,0,1,0,1,0,584,0,0	401	251	1	1.0	0.862,0.812,0.05,0.63,0.919,1.0,NA,0.751,0.968,1.0,1.0,1.0,1.0,1.0,0.446,1.0,1.0,1.0,0.333,1.0,1.0,0.727,0.784,0.184	0.821,0.743,0.815,0.0,0.577,1.0,1.0,NA,0.806,0.793,1.0,NA,1.0,0.996,NA,0.99,1.0,0.001,1.0,NA	0.019
3245	"ENSG00000164808.16_2"	"SPIDR"	chr8	+	48320422	48320523	48352884	48353104	48206455	48206619	48508372	48508568	3245	0,0,0,2,0,0,42,0,1,0,0,0,0,0,81,0,0,0,55,0,0,0,3,0	0,0,0,99,8,0,0,69,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0	0,47,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	78,4,1,0,35,0,0,28,56,66,0,0,2,0,0,0,9,0,0,0	251	370	1	1.0	NA,NA,NA,0.029,0.0,NA,1.0,0.0,1.0,0.0,0.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA	0.0,0.945,0.957,1.0,0.112,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,NA	0.202
3247	"ENSG00000149809.14_2"	"TM7SF2"	chr11	+	64880282	64880337	64880691	64880886	64879986	64880183	64880962	64881066	3247	0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14	0,144,0,12,0,48,0,67,23,2,0,0,0,0,0,0,0,0,1,30,0,0,0,0	0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0	0,19,0,9,1,0,0,0,0,2,293,0,33,0,0,0,0,0,0,0	205	345	1	1.0	NA,0.0,NA,0.0,NA,0.0,NA,0.345,0.0,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,1.0	NA,0.0,NA,0.0,0.0,NA,NA,NA,NA,0.0,0.044,NA,0.0,NA,NA,NA,NA,NA,NA,NA	0.227
3248	"ENSG00000149809.14_2"	"TM7SF2"	chr11	+	64880282	64880337	64880840	64880886	64879986	64880183	64880962	64881066	3248	0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14	0,71,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	205	196	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.477,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.005
3249	"ENSG00000149809.14_2"	"TM7SF2"	chr11	+	64880691	64880886	64880962	64881066	64880282	64880337	64882184	64882304	3249	0,0,0,5,0,52,0,111,0,0,2,0,0,6,0,0,0,0,0,0,0,0,2,0	135,119,1,26,68,50,0,0,22,7,2,0,79,279,2,121,0,0,4,0,0,0,9,20	0,1,0,0,1,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0	79,30,14,53,0,0,0,0,20,43,209,4,55,70,0,33,1,2,0,0	345	254	1	1.0	0.0,0.0,0.0,0.124,0.0,0.434,NA,1.0,0.0,0.0,0.424,NA,0.0,0.016,0.0,0.0,NA,NA,0.0,NA,NA,NA,0.141,0.0	0.0,0.024,0.0,0.0,1.0,NA,NA,NA,0.0,0.0,0.408,0.0,0.0,0.0,NA,0.0,0.0,0.0,NA,NA	0.024
3250	"ENSG00000165929.12_2"	"TC2N"	chr14	-	92258710	92258902	92264128	92264245	92253856	92253971	92264642	92264743	3250	0,0,0,4,0,0,0,0,0,19,0,0,0,0,29,0,0,0,17,0,0,0,0,0	0,0,0,28,33,0,0,0,0,0,0,0,0,0,48,0,0,0,36,0,0,0,4,0	0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	267	342	1	1.0	NA,NA,NA,0.155,0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,0.436,NA,NA,NA,0.377,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	-0.672
3251	"ENSG00000109466.13_2"	"KLHL2"	chr4	+	166149958	166150065	166159929	166160051	166141085	166141211	166184348	166184511	3251	128,395,35,5,0,0,0,5,99,1,3,0,88,53,177,0,1,0,84,11,312,0,21,67	168,212,126,4,191,336,83,302,5,24,0,0,88,228,103,2,228,0,48,14,116,0,11,2	45,0,67,95,0,0,0,2,6,114,87,0,109,56,0,33,0,1,1,1	86,12,0,41,57,9,3,0,27,123,422,0,32,37,0,22,34,0,19,0	257	272	1	1.0	0.446,0.664,0.227,0.57,0.0,0.0,0.0,0.017,0.954,0.042,1.0,NA,0.514,0.197,0.645,0.0,0.005,NA,0.649,0.454,0.74,NA,0.669,0.973	0.356,0.0,1.0,0.71,0.0,0.0,0.0,1.0,0.19,0.495,0.179,NA,0.783,0.616,NA,0.614,0.0,1.0,0.053,1.0	-0.027
3256	"ENSG00000196141.13_2"	"SPATS2L"	chr2	+	201236831	201236974	201248589	201248740	201194153	201194203	201253945	201254006	3256	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	76,0,0,0,0,0,0,0,32,0,191,0,0,0,0,0,0,0,0,0	293	301	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0
3257	"ENSG00000196141.13_2"	"SPATS2L"	chr2	+	201242863	201243094	201248589	201248740	201194153	201194203	201253945	201254006	3257	0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	76,0,0,0,0,0,0,0,32,0,191,0,0,0,0,0,0,0,0,0	381	301	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0
3258	"ENSG00000064225.12_2"	"ST3GAL6"	chr3	+	98492763	98492827	98503788	98503884	98491656	98491760	98506879	98507066	3258	0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,152,1,14,0,0,0,60,0,0,0,0,0,2,20,0,0,0,10,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0	33,0,0,12,0,0,0,0,0,13,185,0,0,0,0,0,20,0,35,0	214	246	1	1.0	NA,0.0,0.0,0.247,NA,NA,NA,0.0,1.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA	0.0,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,1.0,NA,NA,NA,0.0,NA,0.0,NA	0.013
3261	"ENSG00000166435.15_2"	"XRRA1"	chr11	-	74563033	74563127	74617283	74617501	74562132	74562248	74618189	74618318	3261	0,0,0,0,32,0,0,0,0,8,0,0,0,0,78,0,0,0,42,0,0,0,6,7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	50,105,0,0,27,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0	5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	368	244	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0	0.869,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	0.033
3262	"ENSG00000141699.10_2"	"FAM134C"	chr17	-	40738782	40738909	40739851	40739882	40738070	40738155	40744073	40744180	3262	0,74,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,23,4,0,0,2,11,1,0,2,0,71,81,0,0,0,32,55,0,0,0,11	0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,52,20,0,0,0,0,0,38,0,0,4,0,0,0,0,0,0,0	181	277	1	1.0	NA,1.0,NA,0.0,0.728,NA,NA,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0	NA,NA,0.0,0.0,1.0,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	-0.056
3263	"ENSG00000134014.16_2"	"ELP3"	chr8	+	27954735	27954835	27957344	27957483	27950583	27950750	27964229	27964300	3263	0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0	0,10,36,14,0,0,0,32,0,0,0,0,1,58,7,40,0,0,4,0,0,0,10,0	0,0,0,3,0,0,0,0,23,0,0,0,6,0,0,0,0,0,0,0	100,0,57,2,0,0,1,13,0,9,11,0,151,67,0,37,14,0,0,0	250	289	1	1.0	NA,0.0,0.0,0.743,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,0.0,NA,NA,NA,0.257,NA	0.0,NA,0.0,0.634,NA,NA,0.0,0.0,1.0,0.0,0.0,NA,0.044,0.0,NA,0.0,0.0,NA,NA,NA	-0.04
3264	"ENSG00000163596.16_2"	"ICA1L"	chr2	-	203653552	203653810	203661612	203661687	203650640	203650730	203676468	203676512	3264	0,0,0,4,0,0,0,0,50,0,29,0,0,1,4,42,0,48,5,0,0,97,2,50	10,0,62,47,1,0,235,0,0,56,96,0,10,92,7,23,246,0,0,142,75,13,23,90	0,0,42,0,0,1,0,0,8,25,23,0,7,13,0,3,0,0,0,0	106,87,104,37,0,0,0,5,21,145,40,0,103,17,0,6,95,1,97,0	225	408	1	1.0	0.0,NA,0.0,0.134,0.0,NA,0.0,NA,1.0,0.0,0.354,NA,0.0,0.019,0.509,0.768,0.0,1.0,1.0,0.0,0.0,0.931,0.136,0.502	0.0,0.0,0.423,0.0,NA,1.0,NA,0.0,0.409,0.238,0.51,NA,0.11,0.581,NA,0.476,0.0,0.0,0.0,NA	0.068
3265	"ENSG00000163596.16_2"	"ICA1L"	chr2	-	203661612	203661687	203676468	203676512	203650640	203650730	203679424	203679507	3265	0,43,0,4,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,11,0	0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,42,0,0,0,0,0,162,0,7	0,0,0,71,0,0,0,31,0,27,1,0,0,0,0,0,0,0,0,0	0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	194	225	1	1.0	NA,1.0,NA,1.0,NA,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,1.0,0.0	NA,NA,NA,1.0,0.0,NA,NA,1.0,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.3
3266	"ENSG00000163596.16_2"	"ICA1L"	chr2	-	203661612	203661687	203676468	203676512	203653552	203653810	203679424	203679507	3266	0,43,62,4,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0	24,0,0,4,6,194,0,0,0,19,0,50,10,0,124,0,0,0,57,158,0,409,3,33	0,0,0,71,0,0,0,31,0,27,1,0,0,0,0,0,0,0,0,0	0,0,38,30,9,0,0,0,5,25,26,0,0,0,0,0,0,1,2,0	194	225	1	1.0	0.0,1.0,1.0,0.537,0.0,0.0,NA,NA,NA,0.0,1.0,0.0,0.0,NA,0.0,NA,NA,NA,0.0,0.0,NA,0.0,0.279,0.0	NA,NA,0.0,0.733,0.0,NA,NA,1.0,0.0,0.556,0.043,NA,NA,NA,NA,NA,NA,0.0,0.0,NA	-0.021
3267	"ENSG00000162298.17_2"	"SYVN1"	chr11	-	64899718	64899822	64900202	64900251	64898940	64899067	64900392	64900545	3267	0,0,8,0,0,2,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0	0,0,0,14,0,0,0,0,0,0,0,0,0,27,27,0,0,47,16,0,0,0,10,31	1,0,17,12,2,0,0,73,0,8,0,0,4,10,0,8,0,0,0,0	68,0,0,9,0,0,0,0,0,15,0,0,45,0,0,0,0,0,1,0	199	254	1	1.0	NA,NA,1.0,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,0.707,0.0,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0	0.018,NA,1.0,0.63,1.0,NA,NA,1.0,NA,0.405,NA,NA,0.102,1.0,NA,1.0,NA,NA,0.0,NA	-0.315
3268	"ENSG00000060762.18_1"	"MPC1"	chr6	-	166780456	166780672	166782220	166782449	166780282	166780379	166783705	166783709	3268	1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,11,0,0,0,11,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	379	366	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,0.0	0.0,0.592,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.603
3270	"ENSG00000011347.9_2"	"SYT7"	chr11	-	61313502	61313727	61314648	61314780	61300460	61300596	61318855	61318935	3270	181,224,0,110,12,76,0,105,35,15,11,0,89,20,92,30,0,191,43,0,0,58,31,32	0,44,10,22,7,61,0,0,0,0,9,0,0,63,3,0,0,3,4,0,0,0,15,0	21,41,23,13,15,236,99,0,60,64,59,0,27,53,0,30,167,0,0,0	10,11,7,14,15,0,0,8,10,186,107,0,0,0,0,0,26,0,3,0	282	375	1	1.0	1.0,0.871,0.0,0.869,0.695,0.624,NA,1.0,1.0,1.0,0.619,NA,1.0,0.297,0.976,1.0,NA,0.988,0.935,NA,NA,1.0,0.733,1.0	0.736,0.832,0.814,0.553,0.571,1.0,1.0,0.0,0.889,0.314,0.423,NA,1.0,1.0,NA,1.0,0.895,NA,0.0,NA	0.132
3271	"ENSG00000011347.9_2"	"SYT7"	chr11	-	61313502	61313727	61314006	61314131	61309682	61310051	61314648	61314780	3271	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0	0,36,0,60,1,0,0,1,0,0,26,0,0,3,13,53,0,3,8,0,9,0,11,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,11,93,106,17,0,0,0,15,25,1,0,0,16,0,10,58,0,3,0	275	375	1	1.0	NA,0.0,NA,0.0,0.0,NA,NA,0.0,NA,NA,0.0,NA,1.0,0.0,0.0,0.0,NA,0.909,0.0,NA,0.0,NA,0.0,NA	0.0,0.0,0.0,0.025,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0,0.0,NA,0.0,NA	0.145
3272	"ENSG00000011347.9_2"	"SYT7"	chr11	-	61313502	61313727	61314648	61314780	61309682	61310051	61318855	61318935	3272	181,224,0,122,14,76,130,105,35,15,18,0,89,20,93,59,0,191,43,0,0,58,31,32	0,36,4,42,7,0,0,0,0,0,27,0,0,52,14,0,0,3,11,0,9,0,18,0	40,41,23,13,15,236,99,0,93,64,110,0,27,53,0,30,167,0,0,0	12,11,87,58,20,0,0,8,15,125,46,0,0,16,0,10,64,0,3,0	282	375	1	1.0	1.0,0.892,0.0,0.794,0.727,1.0,1.0,1.0,1.0,1.0,0.47,NA,1.0,0.338,0.898,1.0,NA,0.988,0.839,NA,0.0,1.0,0.696,1.0	0.816,0.832,0.26,0.23,0.499,1.0,1.0,0.0,0.892,0.405,0.761,NA,1.0,0.815,NA,0.8,0.776,NA,0.0,NA	0.162
3273	"ENSG00000011347.9_2"	"SYT7"	chr11	-	61314648	61314780	61318855	61318935	61300460	61300596	61323575	61323679	3273	0,59,1,58,18,28,0,170,1,0,15,2,0,80,49,0,0,65,29,2,0,80,20,69	0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0	33,45,0,65,11,0,0,15,52,10,55,0,11,66,0,40,1,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	230	282	1	1.0	NA,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,NA,0.434,1.0,NA,1.0,1.0,NA,NA,1.0,1.0,1.0,NA,1.0,1.0,1.0	1.0,1.0,NA,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0,1.0,NA,1.0,NA	-0.033
3274	"ENSG00000011347.9_2"	"SYT7"	chr11	-	61314648	61314780	61318855	61318935	61309682	61310051	61323575	61323679	3274	0,59,1,51,18,28,0,170,1,0,0,2,0,80,49,0,0,65,29,2,0,80,20,69	0,0,0,12,1,0,130,0,0,0,31,0,0,0,1,1,0,0,0,0,0,0,0,0	33,45,0,65,11,0,0,15,52,24,55,0,11,66,0,40,1,0,1,0	19,0,0,0,0,0,0,0,33,0,51,0,0,0,0,0,0,0,0,0	230	282	1	1.0	NA,1.0,1.0,0.839,0.957,1.0,0.0,1.0,1.0,NA,0.0,1.0,NA,1.0,0.984,0.0,NA,1.0,1.0,1.0,NA,1.0,1.0,1.0	0.68,1.0,NA,1.0,1.0,NA,NA,1.0,0.659,1.0,0.569,NA,1.0,1.0,NA,1.0,1.0,NA,1.0,NA	-0.085
3275	"ENSG00000011347.9_2"	"SYT7"	chr11	-	61314648	61314780	61318855	61318935	61313502	61313727	61323575	61323679	3275	0,59,5,53,24,28,0,170,1,0,1,2,0,132,50,0,0,65,32,2,0,80,34,69	0,0,0,9,0,0,0,1,0,0,24,0,0,3,0,53,0,0,0,0,0,0,2,0	43,45,0,79,21,0,0,23,52,117,100,0,11,66,0,40,7,0,1,0	0,0,3,62,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0	230	282	1	1.0	NA,1.0,1.0,0.878,1.0,1.0,NA,0.995,1.0,NA,0.049,1.0,NA,0.982,1.0,0.0,NA,1.0,1.0,1.0,NA,1.0,0.954,1.0	1.0,1.0,0.0,0.61,0.786,NA,NA,1.0,1.0,0.953,1.0,NA,1.0,1.0,NA,1.0,1.0,NA,1.0,NA	-0.001
