ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
8047	"ENSG00000166922.8_1"	"SCG5"	chr15	+	32976757	32976870	32976760	32976870	32971966	32972116	8047	0,120,3,66,40,0,26,273,36,23,16,0,0,66,100,1,188,0,58,230,0,0,28,101	207,133,41,142,43,113,0,446,39,6,35,176,108,272,264,167,101,20,163,170,21,2,14,204	131,8,0,115,15,0,0,0,40,59,259,0,43,53,0,38,0,349,61,0	101,18,70,202,45,164,77,24,164,291,137,0,74,98,0,89,103,215,47,0	153	150	1	1.0	0.0,0.469,0.067,0.313,0.477,0.0,1.0,0.375,0.475,0.79,0.309,0.0,0.0,0.192,0.271,0.006,0.646,0.0,0.259,0.57,0.0,0.0,0.662,0.327	0.56,0.303,0.0,0.358,0.246,0.0,0.0,0.0,0.193,0.166,0.65,NA,0.363,0.346,NA,0.295,0.0,0.614,0.56,NA	0.027
8048	"ENSG00000149657.19_2"	"LSM14B"	chr20	+	60701281	60701495	60701359	60701495	60699672	60699836	8048	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0	0,0,13,18,0,0,0,26,0,0,0,0,0,3,0,0,0,0,0,31,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	6,25,57,0,0,0,0,31,6,5,28,0,9,21,0,21,0,0,0,0	228	150	1	1.0	NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,1.0,NA,0.0,NA,NA,0.0,NA	0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA,0.0,NA,NA,NA,NA	0.143
8049	"ENSG00000164828.17_2"	"SUN1"	chr7	+	892446	892589	892449	892589	892245	892304	8049	6,0,0,3,0,3,0,0,0,18,1,0,0,9,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0	0,0,0,0,7,0,0,0,0,42,0,0,18,0,0,0,0,0,1,0	0,6,0,0,0,0,0,9,9,11,21,0,0,0,0,0,0,0,0,0	153	150	1	1.0	1.0,NA,NA,1.0,NA,0.595,NA,NA,NA,1.0,1.0,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.246,NA	NA,0.0,NA,NA,1.0,NA,NA,0.0,0.0,0.789,0.0,NA,1.0,NA,NA,NA,NA,NA,1.0,NA	0.256
8050	"ENSG00000115525.16_2"	"ST3GAL5"	chr2	-	86074983	86075504	86074983	86075327	86088303	86088415	8050	50,0,0,0,0,0,0,0,2,0,3,0,25,0,34,0,53,0,19,0,64,0,0,46	0,40,36,32,31,0,0,280,36,3,33,0,0,5,51,0,23,0,24,0,0,8,13,13	33,27,0,0,5,284,135,10,0,0,0,0,2,0,0,0,0,0,0,0	45,1,0,5,2,0,0,0,0,21,1,0,1,27,0,9,0,0,0,0	327	150	1	1.0	1.0,0.0,0.0,0.0,0.0,NA,NA,0.0,0.025,0.0,0.04,NA,1.0,0.0,0.234,NA,0.514,NA,0.266,NA,1.0,0.0,0.0,0.619	0.252,0.925,NA,0.0,0.534,1.0,1.0,1.0,NA,0.0,0.0,NA,0.478,0.0,NA,0.0,NA,NA,NA,NA	-0.171
8051	"ENSG00000116918.13_2"	"TSNAX"	chr1	+	231678205	231678357	231678226	231678357	231672958	231673073	8051	0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	52,0,0,0,49,0,0,190,97,2,0,0,31,88,16,0,3,0,2,0,98,0,10,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	132,0,0,132,0,0,0,7,41,44,101,0,15,0,0,0,0,6,0,0	171	150	1	1.0	0.0,NA,1.0,1.0,0.0,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA	0.0,NA,NA,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,NA,NA	0.143
8052	"ENSG00000108946.14_2"	"PRKAR1A"	chr17	+	66519854	66519957	66519865	66519957	66518896	66519067	8052	0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,53,0,0,2,0,0,0,0	63,106,64,117,41,4,0,101,3,9,0,1,46,3,92,87,333,0,30,42,63,105,37,40	0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0	149,42,52,100,0,107,56,46,106,198,42,0,161,206,0,124,29,414,25,0	161	150	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.129,NA,0.0,0.042,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.103,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA	0.047
8054	"ENSG00000121753.12_2"	"ADGRB2"	chr1	-	32193782	32193881	32193782	32193878	32194198	32194234	8054	173,116,2,145,7,208,0,216,68,58,88,8,97,218,293,80,10,279,139,139,0,10,55,125	0,46,0,48,17,1,0,4,0,18,24,40,0,57,167,0,0,0,91,0,0,20,2,49	116,44,0,141,68,39,16,34,116,206,219,0,114,2,0,2,15,422,6,0	38,1,0,38,1,1,0,0,20,7,148,0,22,3,1,1,1,0,0,0	153	150	1	1.0	1.0,0.712,1.0,0.748,0.288,0.995,NA,0.981,1.0,0.76,0.782,0.164,1.0,0.789,0.632,1.0,1.0,1.0,0.6,1.0,NA,0.329,0.964,0.714	0.75,0.977,NA,0.784,0.985,0.975,1.0,1.0,0.85,0.967,0.592,NA,0.836,0.395,0.0,0.662,0.936,1.0,1.0,NA	-0.013
8061	"ENSG00000242802.6_1"	"AP5Z1"	chr7	+	4829844	4830222	4830089	4830222	4829462	4829560	8061	0,0,0,4,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,15,9	0,0,0,17,0,0,0,0,22,0,0,0,0,40,0,0,0,0,0,0,0,0,2,0	0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,49,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	395	150	1	1.0	NA,NA,NA,0.082,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.441,NA,NA,NA,NA,NA,NA,NA,NA,0.74,1.0	NA,0.0,NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.119
8065	"ENSG00000182979.17_2"	"MTA1"	chr14	+	105930752	105930904	105930799	105930904	105930368	105930484	8065	0,0,19,34,4,106,0,32,19,2,0,0,0,0,7,0,0,6,2,1,48,5,15,20	0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	4,0,3,14,6,0,0,0,0,26,87,0,0,0,6,1,1,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	197	150	1	1.0	NA,NA,1.0,1.0,0.753,1.0,NA,1.0,1.0,1.0,NA,NA,NA,0.0,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,NA,1.0,1.0,1.0,NA,NA,NA,NA,1.0,0.985,NA,NA,NA,1.0,1.0,1.0,NA,NA,NA	-0.076
8068	"ENSG00000167291.15_2"	"TBC1D16"	chr17	-	77924209	77924377	77924209	77924374	77925248	77925396	8068	0,0,0,0,0,0,0,2,0,0,28,0,0,7,0,0,0,0,0,0,25,0,0,0	0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,4,0,11,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.151,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	1.0,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.588
8071	"ENSG00000133943.20_2"	"C14orf159"	chr14	+	91655253	91655514	91655331	91655514	91647529	91647733	8071	167,0,46,49,0,0,0,31,52,17,4,0,73,43,0,0,0,75,0,0,0,121,11,0	35,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0	0,8,59,6,10,0,0,2,20,0,1,0,0,0,0,0,0,0,7,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	228	150	1	1.0	0.758,NA,1.0,1.0,NA,NA,NA,1.0,1.0,1.0,1.0,NA,0.608,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0,NA	NA,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.053
8083	"ENSG00000079616.12_1"	"KIF22"	chr16	+	29815896	29816347	29816134	29816347	29815318	29815386	8083	0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0	0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,5	0,15,0,0,4,0,0,0,0,26,0,0,3,0,0,0,0,0,0,0	0,0,0,95,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	388	150	1	1.0	NA,NA,NA,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.0,NA,NA,NA,0.0	NA,1.0,NA,0.0,1.0,NA,NA,NA,0.0,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	-0.304
8085	"ENSG00000196704.11_2"	"AMZ2"	chr17	+	66244780	66244846	66244784	66244846	66244198	66244227	8085	0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,8,0,0,0,0,0,24,17,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	154	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.2
8086	"ENSG00000196704.11_2"	"AMZ2"	chr17	+	66246328	66246611	66246500	66246611	66244780	66244846	8086	93,7,5,222,89,191,0,225,114,43,171,0,65,245,138,0,1,81,60,128,176,0,43,58	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	430,144,90,129,11,6,1,105,90,576,231,0,170,90,2,33,17,4,0,2	40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	322	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0	0.834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0	0.009
8088	"ENSG00000104946.11_2"	"TBC1D17"	chr19	+	50391413	50391574	50391487	50391574	50390974	50391091	8088	0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,82,0,0,0,0,0,86,0,0	0,0,0,18,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0	0,9,0,0,1,0,0,25,10,1,0,0,0,0,0,0,0,0,0,0	38,101,0,18,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0	224	150	1	1.0	NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,1.0,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA	0.0,0.056,NA,0.0,1.0,NA,NA,1.0,1.0,0.053,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.231
8089	"ENSG00000067836.12_1"	"ROGDI"	chr16	-	4848569	4848802	4848569	4848668	4849686	4849782	8089	0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,57,99,0,34,116,153,28,14,33,0,0,115,45,0,103,108,34,169,1,0,24,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	61,106,114,147,13,0,0,70,4,101,95,0,4,240,0,147,20,0,4,0	284	150	1	1.0	NA,NA,0.0,0.0,NA,0.111,0.0,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA	0.0,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,NA	0.007
8094	"ENSG00000125450.10_1"	"NUP85"	chr17	+	73222145	73222252	73222150	73222252	73221792	73221924	8094	0,101,0,23,0,0,0,0,0,11,0,0,0,0,41,0,0,0,22,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0	47,2,0,9,0,0,0,0,0,95,0,948,0,20,0,6,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	155	150	1	1.0	NA,1.0,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,0.0,NA,NA,NA	1.0,1.0,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.167
8096	"ENSG00000173715.15_2"	"C11orf80"	chr11	+	66571465	66571655	66571468	66571655	66568501	66568573	8096	0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,18,0,0,19,0,1,0	0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,12,0,0	5,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,4,4,0,0,0,0,16,0,0,0,108,0,44,0,0,0,0	153	150	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,1.0,0.0,1.0,NA	1.0,1.0,NA,0.0,0.0,NA,NA,NA,NA,0.0,1.0,NA,NA,0.0,NA,0.0,NA,NA,NA,NA	0.339
8097	"ENSG00000173715.15_2"	"C11orf80"	chr11	+	66605837	66605916	66605840	66605916	66595736	66595835	8097	0,0,0,29,0,0,0,19,34,0,2,0,0,0,4,0,75,0,1,0,0,46,9,0	0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,55,0,2,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0	0,0,0,50,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,NA,NA,0.721,NA,NA,NA,1.0,0.943,NA,1.0,NA,NA,NA,1.0,NA,1.0,NA,1.0,NA,NA,1.0,1.0,NA	NA,1.0,NA,0.038,NA,NA,NA,NA,NA,0.199,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	0.403
8098	"ENSG00000105647.15_2"	"PIK3R2"	chr19	+	18276920	18277112	18276969	18277112	18274072	18274198	8098	0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,12,0,0,0,0,0,0	0,0,0,0,30,0,0,11,29,0,127,0,0,0,58,0,0,10,35,0,0,118,17,0	0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0	150,75,79,5,0,0,0,19,128,43,118,0,5,0,11,0,61,0,0,0	199	150	1	1.0	NA,NA,NA,NA,0.0,NA,NA,0.0,0.0,NA,0.125,NA,NA,NA,0.0,NA,NA,0.475,0.0,NA,NA,0.0,0.0,NA	0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,0.049,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA	0.062
8100	"ENSG00000120798.16_2"	"NR2C1"	chr12	-	95422162	95422300	95422162	95422285	95425124	95425264	8100	0,35,40,32,73,0,0,61,3,0,0,0,0,85,0,0,0,0,1,0,0,4,10,0	0,0,0,8,0,0,0,0,0,0,0,0,0,0,24,0,10,0,6,0,0,0,0,0	65,0,0,43,1,0,0,0,0,57,25,0,6,0,0,0,72,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	165	150	1	1.0	NA,1.0,1.0,0.784,1.0,NA,NA,1.0,1.0,NA,NA,NA,NA,1.0,0.0,NA,0.0,NA,0.132,NA,NA,1.0,1.0,NA	1.0,NA,NA,1.0,1.0,NA,NA,NA,NA,1.0,1.0,NA,1.0,NA,NA,NA,1.0,NA,1.0,NA	-0.257
8103	"ENSG00000167619.11_1"	"TMEM145"	chr19	+	42818572	42818680	42818602	42818680	42818423	42818498	8103	0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,22,10,30,0,2,0,17,13,24,0,0,0,7,6,7,0,78,5,173,53,0,13,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	22,10,46,0,5,0,0,2,0,93,39,0,2,84,0,58,0,0,0,0	180	150	1	1.0	NA,0.0,0.0,0.0,1.0,0.0,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0	0.0,0.0,0.0,NA,0.0,NA,NA,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,NA,NA,NA,NA	0.059
8104	"ENSG00000170074.19_2"	"FAM153A"	chr5	-	177174769	177174818	177174769	177174794	177175641	177175700	8104	0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,10,0,0,0,0,0,0,0,3	0,0,0,0,16,0,0,0,0,10,31,0,0,0,0,0,0,59,0,0,5,2,4,4	50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,21,0,37,0,0,0,0,2,201,0,3,0	174	150	1	1.0	NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0,1.0,NA,NA,NA,1.0,NA,0.0,NA,NA,0.0,0.0,0.0,0.393	1.0,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,NA,0.0,NA	0.096
8105	"ENSG00000040341.17_2"	"STAU2"	chr8	-	74527909	74528042	74527909	74528017	74529526	74529686	8105	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	69,30,0,15,41,26,0,58,98,6,26,0,39,406,44,1,338,1,18,54,62,32,36,31	0,0,3,0,0,58,42,0,0,0,53,0,0,0,1,0,0,0,0,0	140,49,4,100,42,54,20,46,0,55,85,0,12,115,0,52,0,635,48,0	175	150	1	1.0	0.0,0.0,NA,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.391,0.0,0.0,0.479,0.643,0.0,NA,0.0,0.348,NA,0.0,0.0,1.0,0.0,NA,0.0,0.0,NA	-0.179
8106	"ENSG00000040341.17_2"	"STAU2"	chr8	-	74621266	74621412	74621266	74621397	74650518	74650584	8106	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,7,0,46,0,0,1,11,0,0,4,0,0,0,0,0,0,0,0,0,178,0,17	0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0	0,109,1,0,0,0,0,0,0,55,0,0,0,7,0,1,0,39,0,0	165	150	1	1.0	NA,NA,0.0,NA,0.0,NA,NA,0.0,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,0.0	NA,0.016,0.0,NA,NA,NA,NA,NA,NA,0.117,NA,NA,NA,0.0,NA,0.0,1.0,0.0,NA,NA	-0.162
8109	"ENSG00000091527.15_1"	"CDV3"	chr3	+	133302845	133302994	133302848	133302994	133293882	133293959	8109	0,1,14,12,0,5,0,0,12,0,0,0,0,68,25,0,0,0,13,0,0,0,13,0	0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	47,0,0,5,0,0,0,0,44,0,0,0,6,0,0,0,12,0,1,0	0,2,0,0,0,0,0,0,0,16,26,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,1.0,1.0,1.0,0.0,1.0,NA,NA,1.0,0.0,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA	1.0,0.0,NA,1.0,NA,NA,NA,NA,1.0,0.0,0.0,NA,1.0,NA,NA,NA,1.0,NA,1.0,NA	0.152
8110	"ENSG00000091527.15_1"	"CDV3"	chr3	+	133305406	133305566	133305412	133305566	133302845	133302994	8110	0,0,0,36,33,0,0,57,1,4,13,0,0,20,92,0,0,0,43,0,0,124,21,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	22,26,126,39,28,0,0,5,52,41,98,0,4,82,2,50,41,0,0,0	37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	156	150	1	1.0	NA,NA,NA,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,NA,NA,NA,1.0,NA,NA,1.0,1.0,NA	0.364,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,NA,NA,NA	0.045
8118	"ENSG00000198920.9_2"	"KIAA0753"	chr17	-	6493829	6493950	6493829	6493898	6498291	6498373	8118	26,10,0,3,7,29,0,0,0,3,9,0,14,17,0,0,0,22,0,0,0,110,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0	60,15,2,13,39,52,20,4,0,17,0,0,0,0,0,0,46,0,5,0	0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0	202	150	1	1.0	1.0,1.0,NA,1.0,1.0,1.0,NA,NA,NA,1.0,1.0,NA,1.0,0.716,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0,NA	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,NA,NA,NA,NA,NA,NA,1.0,0.0,1.0,NA	0.13
8119	"ENSG00000067715.13_2"	"SYT1"	chr12	+	79685787	79685910	79685796	79685910	79679566	79679751	8119	993,525,272,481,705,163,1,1330,889,104,334,93,607,844,442,113,496,103,224,8,187,1173,228,276	58,83,0,28,0,104,0,0,119,0,0,0,54,27,0,0,176,12,1,119,0,0,0,0	402,227,317,724,54,801,343,22,386,516,942,0,278,642,21,397,191,244,207,0	83,0,23,51,0,0,0,22,0,139,2,0,59,20,0,15,0,0,23,0	159	150	1	1.0	0.942,0.856,1.0,0.942,1.0,0.597,1.0,1.0,0.876,1.0,1.0,1.0,0.914,0.967,1.0,1.0,0.727,0.89,0.995,0.06,1.0,1.0,1.0,1.0	0.82,1.0,0.929,0.931,1.0,1.0,1.0,0.485,1.0,0.778,0.998,NA,0.816,0.968,1.0,0.961,1.0,1.0,0.895,NA	-0.014
8120	"ENSG00000067248.9_1"	"DHX29"	chr5	-	54569120	54569254	54569120	54569205	54570441	54570559	8120	0,0,0,6,0,0,0,0,14,0,0,0,0,0,77,0,0,0,30,0,0,0,1,1	0,0,0,1,0,0,0,0,45,0,0,0,0,0,1,53,0,0,2,0,20,0,0,0	0,0,32,0,0,0,0,0,6,0,22,0,0,0,0,0,0,0,0,0	0,13,0,0,3,0,0,0,71,78,1,0,6,0,0,0,0,0,0,0	199	150	1	1.0	NA,NA,NA,0.819,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,0.983,0.0,NA,NA,0.919,NA,0.0,NA,1.0,1.0	NA,0.0,1.0,NA,0.0,NA,NA,NA,0.06,0.0,0.943,NA,0.0,NA,NA,NA,NA,NA,NA,NA	0.328
8121	"ENSG00000034152.18_1"	"MAP2K3"	chr17	+	21203782	21203970	21203856	21203970	21202189	21202238	8121	0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	224	150	1	1.0	NA,NA,NA,0.721,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.36
8124	"ENSG00000166548.15_2"	"TK2"	chr16	-	66547633	66547765	66547633	66547714	66551038	66551118	8124	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	84,0,5,0,34,21,0,0,0,15,0,0,33,87,24,0,0,0,17,0,0,0,0,71	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0	35,0,42,6,0,0,0,0,0,26,43,0,0,0,0,0,0,0,0,0	201	150	1	1.0	0.0,NA,0.0,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,0.0	0.0,NA,0.0,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.167
8125	"ENSG00000147724.11_2"	"FAM135B"	chr8	-	139160762	139160929	139160762	139160825	139163436	139165459	8125	0,114,29,22,54,0,0,42,105,7,0,40,0,46,55,0,0,0,33,0,0,0,19,59	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0	0,1,1,0,0,0,0,0,1,69,183,0,19,0,0,0,0,0,7,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	254	150	1	1.0	NA,1.0,1.0,1.0,1.0,NA,0.0,1.0,1.0,1.0,NA,1.0,NA,1.0,1.0,NA,NA,NA,1.0,NA,0.0,NA,1.0,1.0	NA,1.0,1.0,NA,NA,NA,NA,NA,1.0,1.0,1.0,NA,1.0,NA,NA,NA,NA,NA,1.0,NA	-0.133
8127	"ENSG00000113108.18_2"	"APBB3"	chr5	-	139941171	139941307	139941171	139941286	139941428	139941434	8127	0,0,0,12,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0	0,0,8,8,0,0,0,0,0,13,0,0,0,0,2,0,18,0,1,0,0,0,0,0	37,0,0,50,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0	62,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0	171	150	1	1.0	NA,NA,0.0,0.568,NA,NA,NA,NA,NA,0.063,NA,NA,NA,1.0,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA	0.344,NA,NA,0.676,NA,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.272
