ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4154	"ENSG00000095015.5_1"	"MAP3K1"	chr5	+	56183204	56184184	56183204	56183347	56184052	56184184	4154	0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,70,6,0,0,0,0,0,44,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	855	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,0.0,NA,NA,1.0,NA,NA,NA	0.25
4156	"ENSG00000187391.19_2"	"MAGI2"	chr7	-	77885259	77885898	77885259	77885475	77885564	77885898	4156	8,12,10,49,79,64,0,187,21,104,4,28,5,217,149,69,44,56,59,100,0,2,34,22	0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0	64,95,171,29,90,0,0,0,67,52,83,0,20,9,0,0,91,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	239	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,0.916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,1.0,1.0,NA,1.0,1.0,NA,NA,1.0,NA,1.0,NA	-0.004
4159	"ENSG00000197841.14_2"	"ZNF181"	chr19	+	35230052	35230526	35230052	35230173	35230427	35230526	4159	2,0,0,0,16,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,354,0,0,16	0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33	0,0,0,0,0,0,0,0,0,41,4,0,0,51,0,20,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	404	150	1	1.0	1.0,NA,NA,NA,0.314,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,0.153	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.256
4160	"ENSG00000197841.14_2"	"ZNF181"	chr19	+	35230052	35230526	35230052	35230173	35230430	35230526	4160	2,0,0,0,16,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,354,0,0,16	0,0,2,0,0,0,0,0,0,1,0,0,0,0,36,0,0,0,24,0,0,0,0,0	0,0,0,0,0,0,0,0,0,41,4,0,0,51,0,20,0,0,0,0	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	407	150	1	1.0	1.0,NA,0.0,NA,1.0,NA,NA,NA,1.0,0.525,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,1.0,NA,NA,1.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,1.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.186
4168	"ENSG00000186635.14_2"	"ARAP1"	chr11	-	72398483	72398783	72398483	72398547	72398732	72398783	4168	0,0,0,0,0,0,0,20,0,0,24,0,0,0,0,0,0,0,1,0,0,0,10,11	0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0	0,0,0,2,0,0,0,0,0,59,0,0,0,0,0,0,0,265,0,0	22,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	335	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.166,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,0.309,NA,NA,NA,0.817,1.0	0.0,0.0,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	0.058
4169	"ENSG00000186635.14_2"	"ARAP1"	chr11	-	72406586	72406910	72406586	72406673	72406762	72406910	4169	0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,20,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,10,0,0,4,0	9,0,0,0,0,0,0,33,0,55,0,0,0,0,0,0,0,0,0,0	239	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,1.0,0.0,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,NA	-0.1
4170	"ENSG00000186635.14_2"	"ARAP1"	chr11	-	72407593	72408240	72407593	72407699	72408027	72408240	4170	0,0,0,6,0,0,0,20,0,0,0,40,0,0,2,0,0,0,0,0,0,0,0,1	0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,26	0,0,0,0,3,0,0,0,0,94,10,1286,0,0,0,0,0,0,0,0	0,10,0,0,0,0,0,0,24,0,53,0,0,0,0,0,26,0,0,0	478	150	1	1.0	NA,0.0,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.012	NA,0.0,NA,NA,1.0,NA,NA,NA,0.0,1.0,0.056,1.0,NA,NA,NA,NA,0.0,NA,NA,NA	0.137
4171	"ENSG00000186635.14_2"	"ARAP1"	chr11	-	72423482	72424288	72423482	72423613	72424220	72424288	4171	0,0,0,6,0,0,0,22,0,7,4,0,0,169,0,0,0,0,0,353,0,0,5,7	0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,3,16,0,0,0,41,3,2,0,0,3,0,0,0,0,0,0	0,0,0,0,0,83,33,0,0,10,0,0,0,0,0,0,14,0,0,0	757	150	1	1.0	NA,NA,NA,1.0,NA,0.0,NA,1.0,NA,1.0,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,1.0	NA,NA,NA,1.0,1.0,0.0,0.0,NA,1.0,0.056,1.0,NA,NA,1.0,NA,NA,0.0,NA,NA,NA	0.327
4172	"ENSG00000204843.12_2"	"DCTN1"	chr2	-	74592201	74592784	74592201	74592368	74592641	74592784	4172	0,0,0,65,0,96,0,149,73,10,45,128,0,94,107,0,0,64,26,70,10,64,16,62	341,56,70,140,61,4,0,423,290,67,28,53,207,91,227,6,49,15,126,6,216,125,71,22	139,37,14,0,18,0,0,18,0,121,33,0,4,11,0,8,67,0,8,0	230,108,257,371,4,0,1,9,110,65,229,0,70,170,20,108,32,90,28,0	423	150	1	1.0	0.0,0.0,0.0,0.141,0.0,0.895,NA,0.111,0.082,0.05,0.363,0.461,0.0,0.268,0.143,0.0,0.0,0.602,0.068,0.805,0.016,0.154,0.074,0.5	0.176,0.108,0.019,0.0,0.615,NA,0.0,0.415,0.0,0.398,0.049,NA,0.02,0.022,0.0,0.026,0.426,0.0,0.092,NA	0.067
4173	"ENSG00000204843.12_2"	"DCTN1"	chr2	-	74593370	74593747	74593370	74593502	74593585	74593747	4173	0,0,0,11,0,0,0,36,50,0,0,0,0,0,39,0,0,32,11,0,10,11,4,0	404,375,0,144,42,122,2,51,101,2,11,17,195,59,183,0,0,0,118,0,161,170,46,32	52,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	32,11,82,72,33,232,98,7,217,175,53,0,68,286,0,170,244,0,0,9	233	150	1	1.0	0.0,0.0,NA,0.047,0.0,0.0,0.0,0.312,0.242,0.0,0.0,0.0,0.0,0.0,0.121,NA,NA,1.0,0.057,NA,0.038,0.04,0.053,0.0	0.511,0.0,0.0,0.051,0.072,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,NA,0.0	0.056
4174	"ENSG00000204843.12_2"	"DCTN1"	chr2	-	74593585	74594059	74593585	74593747	74593909	74594059	4174	0,0,32,2,0,0,0,37,50,0,0,0,0,2,33,0,0,0,9,0,10,17,0,0	119,286,1,73,42,187,17,273,185,31,115,7,68,88,144,34,72,25,64,5,13,206,43,96	53,0,0,21,0,15,2,0,0,2,0,0,0,0,0,0,0,0,0,0	129,15,183,26,11,240,99,52,109,171,243,0,69,188,0,114,311,0,0,0	312	150	1	1.0	0.0,0.0,0.939,0.013,0.0,0.0,0.0,0.061,0.115,0.0,0.0,0.0,0.0,0.011,0.099,0.0,0.0,0.0,0.063,0.0,0.27,0.038,0.0,0.0	0.165,0.0,0.0,0.28,0.0,0.029,0.01,0.0,0.0,0.006,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,NA,NA	0.034
4175	"ENSG00000204843.12_2"	"DCTN1"	chr2	-	74595097	74596007	74595097	74595258	74595854	74596007	4175	0,2,42,81,2,0,0,35,50,38,15,78,0,36,129,0,26,66,42,0,55,59,18,0	47,7,0,76,10,0,0,43,28,12,152,25,14,86,13,0,0,5,10,151,30,0,19,22	90,23,0,3,28,0,0,0,20,14,21,0,0,0,0,0,177,0,19,0	56,90,103,7,2,0,0,0,0,129,28,0,146,167,0,98,1,31,14,0	746	150	1	1.0	0.0,0.054,1.0,0.176,0.039,NA,NA,0.141,0.264,0.389,0.019,0.386,0.0,0.078,0.666,NA,1.0,0.726,0.458,0.0,0.269,1.0,0.16,0.0	0.244,0.049,0.0,0.079,0.738,NA,NA,NA,1.0,0.021,0.131,NA,0.0,0.0,NA,0.0,0.973,0.0,0.214,NA	0.079
4177	"ENSG00000134905.16_2"	"CARS2"	chr13	-	111294661	111296529	111294661	111294868	111296411	111296529	4177	8,165,26,38,18,68,0,39,8,2,0,134,1,135,0,4,3,12,0,0,0,0,0,0	0,75,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,27,14,0,0,0,0,0	28,20,0,31,1,382,86,0,0,18,22,0,14,33,0,9,25,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1693	150	1	1.0	1.0,0.163,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,NA,1.0,1.0,1.0,0.0,0.262,1.0,0.038,0.0,NA,NA,NA,NA,NA	1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,NA,1.0,1.0,NA,1.0,1.0,NA,NA,NA	-0.267
4178	"ENSG00000134905.16_2"	"CARS2"	chr13	-	111298313	111299586	111298313	111298437	111299447	111299586	4178	0,0,0,0,10,2,0,0,0,4,0,0,0,88,243,0,0,186,66,24,3,0,0,6	0,0,0,7,0,0,0,25,25,0,10,0,0,30,0,0,0,0,0,0,0,80,0,0	0,0,0,1,0,0,0,0,0,104,70,0,14,0,0,1,0,0,0,0	0,2,0,0,6,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0	1160	150	1	1.0	NA,NA,NA,0.0,1.0,1.0,NA,0.0,0.0,1.0,0.0,NA,NA,0.275,1.0,NA,NA,1.0,1.0,1.0,1.0,0.0,NA,1.0	NA,0.0,NA,1.0,0.0,NA,NA,NA,NA,0.109,1.0,NA,1.0,NA,NA,1.0,NA,NA,NA,NA	0.031
4186	"ENSG00000133265.10_2"	"HSPBP1"	chr19	-	55790766	55791224	55790766	55791070	55791174	55791224	4186	0,0,0,0,0,0,0,0,0,0,0,0,0,74,2,0,0,0,3,0,0,0,0,0	0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,9,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	254	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA	1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	-0.25
4187	"ENSG00000129422.14_2"	"MTUS1"	chr8	-	17510933	17512175	17510933	17511007	17512069	17512175	4187	0,0,0,31,15,0,0,0,4,18,0,0,0,70,0,0,0,0,0,84,44,0,0,0	29,0,0,0,0,8,0,50,0,7,0,0,15,0,1,0,0,0,0,0,15,0,0,0	55,48,14,9,0,0,0,0,0,11,344,0,34,0,0,0,4,0,0,0	0,0,0,20,9,0,0,0,0,66,0,0,0,28,1,12,0,0,0,0	1212	150	1	1.0	0.0,NA,NA,1.0,1.0,0.0,NA,0.0,1.0,0.241,NA,NA,0.0,1.0,0.0,NA,NA,NA,NA,1.0,0.266,NA,NA,NA	1.0,1.0,1.0,0.053,0.0,NA,NA,NA,NA,0.02,1.0,NA,1.0,0.0,0.0,0.0,1.0,NA,NA,NA	-0.047
4188	"ENSG00000166582.9_1"	"CENPV"	chr17	-	16251929	16252647	16251929	16251999	16252453	16252647	4188	33,0,0,69,0,0,0,0,4,0,6,0,8,43,0,0,0,46,0,77,0,0,10,40	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	61,1,1,0,4,0,0,28,0,119,15,0,2,0,0,0,164,0,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	604	150	1	1.0	1.0,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,1.0,NA,1.0,1.0,NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,1.0	1.0,1.0,1.0,0.0,1.0,NA,NA,1.0,NA,1.0,1.0,NA,1.0,NA,NA,NA,1.0,NA,NA,NA	0.1
4190	"ENSG00000147471.11_2"	"PROSC"	chr8	+	37623043	37623264	37623043	37623151	37623228	37623264	4190	0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0	338,1,0,8,133,0,0,34,92,2,58,0,204,20,10,0,279,255,4,0,40,1,12,0	50,0,0,3,0,0,0,0,0,28,0,0,0,0,0,0,0,18,0,0	34,37,0,40,21,0,1,45,26,65,61,0,2,0,0,0,0,54,0,0	227	150	1	1.0	0.0,0.0,NA,0.611,0.0,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,0.0,0.0,0.142,NA	0.493,0.0,NA,0.047,0.0,NA,0.0,0.0,0.0,0.222,0.0,NA,0.0,NA,NA,NA,NA,0.181,NA,NA	0.012
4192	"ENSG00000135018.13_1"	"UBQLN1"	chr9	-	86281264	86284242	86281264	86281348	86284099	86284242	4192	91,20,10,104,96,82,130,125,88,22,155,18,38,359,171,167,376,117,40,318,199,125,68,292	164,59,38,59,55,80,0,214,254,11,173,0,121,121,37,104,49,0,15,105,102,128,19,88	445,269,467,92,27,0,0,48,38,452,205,0,36,216,0,66,102,0,32,0	239,54,100,201,0,1,0,13,124,311,548,0,192,238,45,149,47,0,26,2	2901	150	1	1.0	0.028,0.017,0.013,0.084,0.083,0.05,1.0,0.029,0.018,0.094,0.044,1.0,0.016,0.133,0.193,0.077,0.284,1.0,0.121,0.135,0.092,0.048,0.156,0.146	0.088,0.205,0.195,0.023,1.0,0.0,NA,0.16,0.016,0.07,0.019,NA,0.01,0.045,0.0,0.022,0.101,NA,0.06,0.0	0.084
4193	"ENSG00000068438.14_1"	"FTSJ1"	chrX	+	48336348	48336906	48336348	48336556	48336836	48336906	4193	0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,22,0,7,0,0,0,28,29,0,0,0,17,0,0,0,9,0	4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0	34,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	430	150	1	1.0	NA,NA,NA,NA,1.0,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,NA	0.039,NA,NA,0.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.203
4194	"ENSG00000068438.14_1"	"FTSJ1"	chrX	+	48339813	48340103	48339813	48339916	48340019	48340103	4194	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0	0,199,0,14,28,121,0,0,1,0,0,0,0,79,1,0,437,0,0,0,38,0,0,0	0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	30,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	253	150	1	1.0	NA,0.0,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0,NA,0.0,NA,NA,NA,0.0,NA,1.0,NA	0.0,1.0,0.0,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.3
4195	"ENSG00000068438.14_1"	"FTSJ1"	chrX	+	48340984	48341415	48340984	48341182	48341373	48341415	4195	0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,41,0,0,0,0,0,0,0,0	0,0,0,0,4,0,0,3,0,0,0,0,0,40,0,0,0,0,0,0,0,197,0,0	21,3,116,0,0,0,0,0,0,32,0,0,0,0,0,0,129,0,0,0	7,0,0,14,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0	341	150	1	1.0	NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,0.455,NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA	0.569,1.0,1.0,0.0,NA,NA,NA,NA,NA,0.484,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.288
4196	"ENSG00000185684.12_1"	"EP400NL"	chr12	+	132588541	132589849	132588541	132588715	132588919	132589849	4196	0,0,0,0,0,0,1,0,0,0,0,53,0,0,5,0,0,137,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	354	150	1	1.0	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,NA,1.0,NA	NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.5
4199	"ENSG00000157796.17_2"	"WDR19"	chr4	+	39274599	39276578	39274599	39274681	39276427	39276578	4199	697,159,35,147,221,457,0,282,40,96,16,16,215,113,48,5,0,164,6,391,80,95,44,186	0,101,1,1,0,2,0,0,0,0,0,0,0,0,92,0,0,0,47,0,0,0,0,0	317,206,120,164,33,0,0,20,0,264,125,1,15,242,0,68,36,0,0,0	14,52,0,0,0,0,0,12,0,1,0,0,23,83,0,57,0,0,0,0	1896	150	1	1.0	1.0,0.111,0.735,0.921,1.0,0.948,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,1.0,NA,1.0,0.01,1.0,1.0,1.0,1.0,1.0	0.642,0.239,1.0,1.0,1.0,NA,NA,0.116,NA,0.954,1.0,1.0,0.049,0.187,NA,0.086,1.0,NA,NA,NA	0.217
4203	"ENSG00000087191.12_2"	"PSMC5"	chr17	+	61905497	61906923	61905497	61905569	61906853	61906923	4203	0,0,0,15,35,270,0,0,0,38,70,211,0,202,68,0,28,0,23,0,0,0,1,21	0,0,0,9,10,0,0,22,15,0,0,0,0,15,8,0,0,0,3,0,0,24,7,6	0,0,28,2,6,0,0,0,0,23,23,0,5,8,0,1,0,0,7,0	47,0,0,64,0,1,0,0,73,0,26,0,0,41,17,34,0,0,0,0	1434	150	1	1.0	NA,NA,NA,0.148,0.268,1.0,NA,0.0,0.0,1.0,1.0,1.0,NA,0.585,0.471,NA,1.0,NA,0.445,NA,NA,0.0,0.015,0.268	0.0,NA,1.0,0.003,1.0,0.0,NA,NA,0.0,1.0,0.085,NA,1.0,0.02,0.0,0.003,NA,NA,1.0,NA	0.087
4204	"ENSG00000154099.17_1"	"DNAAF1"	chr16	+	84203464	84203962	84203464	84203659	84203847	84203962	4204	0,0,0,38,2,0,0,147,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,76,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	338	150	1	1.0	NA,NA,NA,1.0,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA	NA,1.0,NA,0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	0.25
4209	"ENSG00000204564.11_2"	"C6orf136"	chr6	+	30620424	30620886	30620424	30620494	30620578	30620886	4209	0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,13	0,30,15,101,1,1,0,152,64,0,25,0,0,13,24,0,0,2,14,0,0,0,0,0	75,46,0,0,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0	57,2,1,1,10,0,0,0,0,0,35,0,0,0,0,0,0,557,0,0	234	150	1	1.0	NA,0.0,0.0,0.0,0.391,0.0,NA,0.0,0.0,1.0,0.0,NA,NA,0.0,0.0,NA,NA,0.0,0.0,NA,1.0,NA,NA,1.0	0.458,0.936,0.0,0.0,0.06,NA,NA,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,0.0,NA,NA	-0.081
4210	"ENSG00000221983.7_2"	"UBA52"	chr19	+	18685679	18686051	18685679	18685782	18685866	18686051	4210	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,570,91,110,144,223,0,503,78,9,137,0,0,492,326,28,48,142,167,39,107,92,42,51	0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0	312,199,83,74,29,0,1,12,75,303,135,0,279,148,7,96,32,8,78,0	234	150	1	1.0	NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,NA,0.025,0.0,0.0,0.0,0.0,0.0,0.0,NA	-0.001
4217	"ENSG00000206140.10_2"	"TMEM191C"	chr22	+	21823232	21823635	21823232	21823351	21823562	21823635	4217	0,0,0,22,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	361	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA	-0.25
4223	"ENSG00000130755.12_2"	"GMFG"	chr19	-	39818998	39819713	39818998	39819188	39819639	39819713	4223	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0	0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0	0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	601	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.5
4225	"ENSG00000204469.12_1"	"PRRC2A"	chr6	+	31603358	31603826	31603358	31603526	31603743	31603826	4225	0,0,0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0	27,2,0,59,71,23,30,120,36,3,0,1,26,105,123,0,0,1,78,0,0,0,7,45	0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0	42,8,0,0,0,0,0,0,49,133,73,1,14,7,1,4,0,0,0,0	367	150	1	1.0	0.0,0.0,NA,0.077,0.172,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,1.0,NA,NA,0.0,0.0	0.0,0.0,1.0,NA,NA,NA,NA,NA,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA	-0.024
4227	"ENSG00000204469.12_1"	"PRRC2A"	chr6	+	31605010	31605548	31605010	31605101	31605222	31605548	4227	0,289,0,0,14,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39	0,171,0,56,0,0,5,117,46,10,22,0,0,179,26,0,0,0,7,226,1,0,10,17	0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0	11,1,115,115,4,0,0,0,0,112,123,0,0,0,0,1,8,0,26,0	271	150	1	1.0	NA,0.483,NA,0.0,1.0,NA,0.0,0.342,0.0,0.0,0.0,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,NA,0.0,0.559	0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,0.052,0.0,NA,NA,NA,NA,0.0,0.0,NA,0.0,NA	0.154
4233	"ENSG00000042317.16_1"	"SPATA7"	chr14	+	88893973	88895807	88893973	88894040	88895691	88895807	4233	254,0,0,32,28,0,0,16,116,12,1,18,71,0,57,0,0,73,11,26,239,0,3,42	0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0	54,58,0,16,2,42,6,0,0,107,48,1,51,33,0,3,0,0,12,409	7,0,0,0,8,0,0,0,10,28,0,0,0,0,0,0,168,0,0,0	1801	150	1	1.0	1.0,NA,NA,0.136,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,NA,NA,1.0,1.0,0.058,1.0,NA,1.0,1.0	0.391,1.0,NA,1.0,0.02,1.0,1.0,NA,0.0,0.241,1.0,1.0,1.0,1.0,NA,1.0,0.0,NA,1.0,1.0	0.159
4239	"ENSG00000110619.16_1"	"CARS"	chr11	-	3023199	3023830	3023199	3023283	3023770	3023830	4239	0,0,0,19,0,0,0,0,1,5,0,0,0,12,1,0,0,0,0,0,0,73,4,0	0,0,0,0,30,0,0,20,1,0,0,0,0,32,0,0,18,0,0,0,29,0,9,0	7,0,0,2,7,0,0,0,0,0,16,0,0,11,0,4,0,0,0,0	2,2,64,36,0,0,0,4,0,0,513,0,0,0,0,0,0,0,31,0	637	150	1	1.0	NA,NA,NA,1.0,0.0,NA,NA,0.0,0.191,1.0,NA,NA,NA,0.081,1.0,NA,0.0,NA,NA,NA,0.0,1.0,0.095,NA	0.452,0.0,0.0,0.013,1.0,NA,NA,0.0,NA,NA,0.007,NA,NA,1.0,NA,1.0,NA,NA,0.0,NA	0.05
