ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3927	"ENSG00000113558.18_2"	"SKP1"	chr5	-	133512376	133512641	133512545	133512641	133509616	133509713	3927	0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,38,0,0,1,0,0,0,0,20	470,220,166,166,238,280,149,757,207,53,286,1,241,428,565,249,236,3,323,74,128,149,48,152	0,0,0,0,0,0,0,0,0,3,0,0,0,51,0,17,0,0,3,0	437,95,281,436,51,0,0,32,367,611,1056,0,609,333,34,213,159,487,94,0	300	150	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.001,0.071,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.062	0.0,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.002,0.0,NA,0.0,0.071,0.0,0.038,0.0,0.0,0.016,NA	-0.002
3928	"ENSG00000142937.11_1"	"RPS8"	chr1	+	45242346	45242446	45242346	45242386	45243285	45243461	3928	0,0,4,25,52,19,14,115,38,1,25,0,0,200,0,0,0,88,0,170,0,0,27,14	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0	0,58,64,129,0,0,0,0,15,107,121,0,97,2,0,7,1,1,9,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	209	150	1	1.0	NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,NA,NA,0.0,1.0,NA,1.0,NA,NA,1.0,1.0	NA,1.0,1.0,1.0,NA,NA,NA,NA,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA	-0.067
3935	"ENSG00000160326.13_2"	"SLC2A6"	chr9	-	136338536	136339210	136339101	136339210	136338226	136338372	3935	6,69,0,1,2,0,0,0,0,0,0,0,0,59,88,0,0,0,29,4,0,0,5,0	0,0,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	29,0,43,13,0,0,0,0,50,24,45,0,32,0,0,0,78,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0	300	150	1	1.0	1.0,1.0,0.0,1.0,1.0,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,1.0,NA,NA,1.0,NA	1.0,NA,1.0,1.0,NA,NA,NA,NA,1.0,1.0,1.0,NA,1.0,NA,NA,NA,0.52,NA,NA,NA	-0.122
3939	"ENSG00000102385.12_1"	"DRP2"	chrX	+	100497892	100498087	100497892	100497971	100500005	100500066	3939	0,0,0,0,0,0,0,9,0,17,0,0,0,3,0,0,0,0,0,0,0,0,2,0	0,0,0,12,16,3,180,1,3,32,36,0,0,191,22,71,0,0,15,0,2,0,20,0	0,2,0,0,8,188,44,0,5,0,0,0,0,0,0,0,0,0,0,0	97,8,25,45,34,215,103,0,49,134,56,0,0,101,0,74,12,238,0,0	265	150	1	1.0	NA,NA,NA,0.0,0.0,0.0,0.0,0.836,0.0,0.231,0.0,NA,NA,0.009,0.0,0.0,NA,NA,0.0,NA,0.0,NA,0.054,NA	0.0,0.124,0.0,0.0,0.118,0.331,0.195,NA,0.055,0.0,0.0,NA,NA,0.0,NA,0.0,0.0,0.0,NA,NA	0.022
3941	"ENSG00000197530.12_2"	"MIB2"	chr1	+	1558768	1559079	1558768	1558862	1559153	1559325	3941	0,38,31,1,0,0,0,2,0,0,35,0,0,170,9,0,0,7,3,0,0,67,2,181	0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,193,0,12,5,0,0,0,0,95,51,0,23,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,1.0,1.0,1.0,NA,0.0,NA,1.0,NA,NA,1.0,NA,NA,0.988,1.0,NA,NA,1.0,1.0,NA,NA,1.0,1.0,1.0	NA,1.0,NA,1.0,1.0,NA,NA,NA,NA,1.0,1.0,NA,1.0,NA,NA,NA,1.0,NA,NA,NA	-0.078
3942	"ENSG00000197530.12_2"	"MIB2"	chr1	+	1558810	1559059	1558810	1558862	1559153	1559325	3942	0,38,31,0,0,0,0,0,0,0,0,0,0,152,0,0,0,7,0,0,0,67,1,53	0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,133,0,8,1,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,1.0,1.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.987,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0,1.0	NA,1.0,NA,1.0,1.0,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.127
3943	"ENSG00000197530.12_2"	"MIB2"	chr1	+	1558810	1559079	1558810	1559059	1559153	1559325	3943	0,0,0,1,0,0,0,2,0,0,35,0,0,61,9,0,0,0,3,0,0,0,1,137	0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0	0,64,0,4,4,0,0,0,11,91,50,0,23,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0	169	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,0.588,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0	NA,1.0,NA,1.0,1.0,NA,NA,NA,1.0,0.861,1.0,NA,1.0,NA,NA,NA,1.0,NA,NA,NA	-0.034
3948	"ENSG00000121774.17_1"	"KHDRBS1"	chr1	+	32503435	32503720	32503435	32503637	32504152	32504220	3948	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0	0,32,0,12,10,0,360,0,0,0,0,0,0,41,43,0,0,0,31,0,0,0,7,13	0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	56,0,0,0,9,0,0,0,41,13,20,0,27,38,0,22,0,0,7,0	232	150	1	1.0	NA,0.0,NA,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,1.0,0.0,0.0	0.0,NA,NA,1.0,0.223,NA,NA,NA,0.0,0.0,0.0,NA,0.0,0.0,NA,0.0,NA,NA,0.0,NA	-0.022
3951	"ENSG00000049246.14_1"	"PER3"	chr1	+	7870497	7870648	7870497	7870627	7879344	7879480	3951	0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0	3,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0	170	150	1	1.0	NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,1.0,NA,NA,NA	-0.3
3955	"ENSG00000136450.12_2"	"SRSF1"	chr17	-	56084267	56084622	56084304	56084622	56083703	56083888	3955	0,0,0,11,0,0,0,0,0,0,23,0,0,34,0,0,0,0,0,0,0,0,0,0	0,39,5,18,18,61,0,14,0,17,51,13,0,0,217,0,0,6,106,5,0,0,12,41	63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	44,13,0,36,29,48,29,1,69,45,0,0,9,0,0,0,18,0,0,0	186	150	1	1.0	NA,0.0,0.0,0.33,0.0,0.0,NA,0.0,NA,0.0,0.267,0.0,NA,1.0,0.0,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0	0.536,0.11,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,NA	0.041
3961	"ENSG00000204628.11_2"	"RACK1"	chr5	-	180669169	180669345	180669173	180669345	180668491	180668639	3961	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	147,107,0,102,135,9,0,264,64,36,168,0,83,225,83,0,534,0,51,60,265,7,46,245	0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0	38,37,36,121,13,0,0,61,130,47,257,0,107,160,0,96,32,0,9,0	153	150	1	1.0	0.0,0.0,NA,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.173,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,NA	-0.012
3962	"ENSG00000204628.11_2"	"RACK1"	chr5	-	180669169	180669345	180669285	180669345	180668491	180668639	3962	128,144,0,24,58,13,0,141,19,19,117,1,71,19,59,6,392,6,37,0,100,0,8,39	0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	46,7,3,77,16,447,208,74,109,224,132,0,100,82,0,59,65,0,1,85	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0	265	150	1	1.0	1.0,1.0,NA,1.0,1.0,1.0,NA,0.976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,NA,0.819,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.974,NA,1.0,1.0,NA,0.971,1.0,NA,1.0,1.0	-0.007
3963	"ENSG00000204628.11_2"	"RACK1"	chr5	-	180669173	180669345	180669285	180669345	180668491	180668639	3963	275,251,0,126,193,22,0,405,83,55,285,1,154,244,142,6,926,6,88,60,365,7,54,284	0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	84,44,39,198,29,447,208,135,239,261,389,0,207,242,0,155,97,0,10,85	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0	261	150	1	1.0	1.0,1.0,NA,1.0,1.0,1.0,NA,0.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.969,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991,NA,1.0,1.0,NA,0.989,1.0,NA,1.0,1.0	-0.001
3965	"ENSG00000188976.10_1"	"NOC2L"	chr1	-	880421	880526	880436	880526	879583	880180	3965	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,5,0	0,0,0,0,0,0,0,0,0,0,9,0,0,20,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	0,0,0,0,13,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0	164	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA	NA,NA,NA,NA,0.123,NA,NA,NA,0.0,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.319
3966	"ENSG00000204946.9_2"	"ZNF783"	chr7	+	148987028	148987174	148987028	148987129	148989301	148989399	3966	0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,4,61,21,0,0,0,0,0,0,22,0,15,0,0,0,0	194	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA	1.0
3969	"ENSG00000103275.19_2"	"UBE2I"	chr16	+	1362347	1362668	1362347	1362604	1364020	1364097	3969	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,36,0,0,6,0	0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0	213	150	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA,1.0,NA,NA,1.0,NA	-0.75
3970	"ENSG00000103275.19_2"	"UBE2I"	chr16	+	1365654	1365731	1365654	1365727	1370174	1370284	3970	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0	0,52,2,19,4,0,1,16,2,0,23,130,0,34,83,1,0,0,51,0,70,69,12,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	41,36,30,40,5,0,0,0,23,44,44,0,38,0,0,1,1,0,0,0	153	150	1	1.0	NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.027,0.0,0.0,NA	0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,NA,0.0,NA,NA,0.0,0.0,NA,NA,NA	0.002
3971	"ENSG00000109819.8_1"	"PPARGC1A"	chr4	-	23833118	23833374	23833179	23833374	23831085	23831208	3971	0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0	0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,221,0,0,16,0,0,0,45	0,0,0,0,0,76,32,0,26,0,0,0,15,0,0,0,15,0,2,0	50,20,5,22,15,0,0,0,0,16,0,0,41,0,0,0,74,0,0,0	210	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA,0.0,NA,NA,1.0,NA,0.0,NA,NA,0.0,NA,NA,1.0,0.0	0.0,0.0,0.0,0.0,0.0,1.0,1.0,NA,1.0,0.0,NA,NA,0.207,NA,NA,NA,0.126,NA,1.0,NA	0.014
3975	"ENSG00000121716.19_2"	"PILRB"	chr7	+	99954372	99954561	99954372	99954506	99955842	99955989	3975	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,195,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,5,0	0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0	0,5,0,2,6,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0	204	150	1	1.0	NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,0.0,NA,0.0,0.0,NA,NA,0.0,NA,NA,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.183
3978	"ENSG00000082258.12_1"	"CCNT2"	chr2	+	135703670	135704035	135703670	135703716	135705305	135705469	3978	208,86,12,58,38,0,11,0,10,0,0,0,162,4,1,0,0,0,0,0,0,0,0,16	99,0,11,25,10,0,0,0,0,0,1,0,50,54,2,0,0,0,0,0,152,76,4,0	83,0,42,0,7,0,0,1,0,83,1,0,1,18,0,4,0,0,0,0	0,0,18,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	0.512,1.0,0.353,0.537,0.655,NA,1.0,NA,1.0,NA,0.0,NA,0.618,0.036,0.2,NA,NA,NA,NA,NA,0.0,0.0,0.0,1.0	1.0,NA,0.538,NA,1.0,NA,NA,0.048,NA,0.954,1.0,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA	-0.377
3980	"ENSG00000155508.13_2"	"CNOT8"	chr5	+	154238198	154238376	154238198	154238328	154242766	154242955	3980	0,0,0,7,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,90,0,0,0,0,0,2,4	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	5,0,0,0,0,0,0,60,37,19,0,0,0,17,0,9,15,0,0,0	197	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,0.0,NA,0.0,NA,NA,NA,NA,NA,0.0,0.0	0.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,1.0,NA,NA,0.0,NA,0.0,0.0,NA,NA,NA	0.161
3989	"ENSG00000110429.13_1"	"FBXO3"	chr11	-	33774656	33776046	33776000	33776046	33773068	33773153	3989	0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,4	165,3,0,21,13,149,0,1,84,0,14,0,95,85,104,1,1,0,56,0,96,0,16,0	0,0,0,0,1,0,0,0,0,21,0,0,0,72,0,13,0,0,0,0	15,97,0,25,0,0,1,0,0,26,3,0,159,0,0,0,0,0,0,0	300	150	1	1.0	0.0,0.0,NA,0.106,0.0,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.75,NA,0.0,NA,0.0,1.0,0.0,1.0	0.0,0.0,NA,0.0,1.0,NA,0.0,NA,NA,0.288,0.0,NA,0.0,1.0,NA,1.0,NA,NA,NA,NA	-0.17
3991	"ENSG00000111850.10_2"	"SMIM8"	chr6	+	88040409	88040668	88040409	88040430	88046726	88046884	3991	0,0,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,0,8,0,13,1,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.36,NA,0.0,0.0,NA,NA,NA,NA,NA,NA	0.577
3993	"ENSG00000139998.14_1"	"RAB15"	chr14	-	65417296	65417869	65417660	65417869	65417042	65417132	3993	0,3,0,76,13,0,0,0,0,0,0,0,0,0,26,0,0,0,10,0,0,0,15,0	53,0,0,4,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0	0,0,91,2,8,0,0,0,7,0,0,0,10,2,0,0,3,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	0.0,1.0,NA,0.905,1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA	NA,NA,1.0,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0,NA,NA,1.0,NA,NA,NA	-0.262
3994	"ENSG00000139998.14_1"	"RAB15"	chr14	-	65417296	65417869	65417791	65417869	65417042	65417132	3994	0,0,0,9,13,0,0,10,1,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0	82,0,4,22,0,0,0,98,3,0,27,0,45,142,0,0,0,0,0,25,128,0,24,0	3,34,91,1,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,0	82,0,0,0,0,28,14,2,28,13,57,1,30,2,0,0,0,0,0,0	300	150	1	1.0	0.0,NA,0.0,0.17,1.0,NA,NA,0.049,0.143,NA,0.0,NA,0.0,0.0,NA,NA,NA,1.0,NA,0.0,0.0,NA,0.059,NA	0.018,1.0,1.0,1.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,NA,NA,1.0,NA,1.0,NA	-0.182
3995	"ENSG00000139998.14_1"	"RAB15"	chr14	-	65417660	65417869	65417791	65417869	65417042	65417132	3995	53,0,0,10,0,0,0,10,1,0,0,0,31,0,0,0,0,17,0,0,0,0,3,0	82,0,4,22,0,0,0,98,3,0,27,0,45,142,0,0,0,0,0,25,128,0,24,0	3,34,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0	82,0,0,0,0,28,14,2,28,13,57,1,30,2,0,0,0,0,0,0	280	150	1	1.0	0.257,NA,0.0,0.196,NA,NA,NA,0.052,0.152,NA,0.0,NA,0.27,0.0,NA,NA,NA,1.0,NA,0.0,0.0,NA,0.063,NA	0.019,1.0,NA,1.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,NA,NA,NA,NA,1.0,NA	-0.093
4001	"ENSG00000167220.11_2"	"HDHD2"	chr18	-	44662672	44662820	44662709	44662820	44660866	44661075	4001	0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0	18,94,0,4,0,0,0,57,0,0,4,0,8,0,0,1,0,0,0,0,0,0,0,0	1,0,0,2,0,0,0,0,0,4,0,0,21,0,0,0,88,0,0,0	43,0,14,0,5,66,30,0,1,0,13,0,9,0,0,0,0,0,0,0	186	150	1	1.0	0.0,0.009,NA,0.0,NA,NA,NA,0.0,NA,NA,0.0,NA,0.0,1.0,NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA	0.018,NA,0.0,1.0,0.0,0.0,0.0,NA,0.0,1.0,0.0,NA,0.653,NA,NA,NA,1.0,NA,NA,NA	-0.111
4003	"ENSG00000115234.10_1"	"SNX17"	chr2	+	27594135	27594335	27594135	27594210	27596113	27596178	4003	77,58,0,0,1,1,0,0,1,0,0,0,26,0,0,0,0,0,0,0,38,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,1,9,0,0,0,0,63,0,0,1,0,0,0,0,0,0,0	0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	274	150	1	1.0	1.0,1.0,NA,NA,1.0,1.0,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	NA,NA,NA,0.038,1.0,NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	0.115
4007	"ENSG00000167733.13_2"	"HSD11B1L"	chr19	+	5684829	5685130	5684829	5684916	5686910	5687002	4007	0,0,0,17,24,147,0,0,10,2,9,0,0,0,0,0,0,103,0,0,0,0,10,7	0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	8,0,0,75,0,0,0,6,67,51,0,0,0,0,0,0,3,0,0,0	6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,0.515,1.0,1.0,NA,NA,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,0.833,1.0	0.4,NA,NA,1.0,NA,NA,NA,1.0,1.0,0.662,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	0.084
4008	"ENSG00000167733.13_2"	"HSD11B1L"	chr19	+	5684829	5685130	5684829	5684916	5687292	5687386	4008	0,0,0,17,0,63,0,0,10,2,0,0,0,0,1,0,0,103,0,0,0,0,4,7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0	0,0,0,21,0,0,0,0,49,51,0,0,0,0,0,0,3,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,1.0,NA,NA,NA,NA,1.0,NA,NA,0.912,NA,NA,NA,NA,1.0,1.0	NA,NA,NA,1.0,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.011
4010	"ENSG00000119688.20_2"	"ABCD4"	chr14	-	74764341	74764772	74764632	74764772	74763035	74763152	4010	0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0	0,0,0,0,41,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,10,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,1.0,NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.467
4011	"ENSG00000126012.11_2"	"KDM5C"	chrX	-	53222954	53223033	53222963	53223033	53222618	53222818	4011	39,0,0,38,16,0,0,32,0,0,0,0,22,0,96,0,0,0,69,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,8,34,0,0,0,0	18,18,0,38,0,0,0,0,0,6,0,0,0,58,0,28,0,0,17,0	0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0	158	150	1	1.0	1.0,NA,NA,1.0,1.0,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,0.875,NA,NA,NA,0.891,0.0,NA,NA,1.0,NA	1.0,1.0,NA,1.0,0.0,NA,NA,NA,NA,0.206,NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,NA	0.087
4012	"ENSG00000133816.13_2"	"MICAL2"	chr11	+	12159936	12160011	12159936	12160007	12183625	12183966	4012	0,52,0,46,0,6,0,0,0,0,0,0,0,10,16,0,0,50,4,0,16,19,0,0	0,20,0,18,12,53,15,36,2,0,13,0,1,46,38,0,0,2,26,0,0,0,9,94	8,33,49,0,4,0,0,0,44,38,0,0,0,13,0,23,0,0,0,0	133,0,19,1,13,0,0,0,2,154,5,0,86,116,0,57,0,0,0,0	153	150	1	1.0	NA,0.718,NA,0.715,0.0,0.1,0.0,0.0,0.0,NA,0.0,NA,0.0,0.176,0.292,NA,NA,0.961,0.131,NA,1.0,1.0,0.0,0.0	0.056,1.0,0.717,0.0,0.232,NA,NA,NA,0.956,0.195,0.0,NA,0.0,0.099,NA,0.283,NA,NA,NA,NA	-0.022
4013	"ENSG00000175193.12_1"	"PARL"	chr3	-	183580484	183580589	183580540	183580589	183562018	183562114	4013	0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,27,0,0,59,0,0,0,0,0,0,18,1,0,0,9,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0	22,0,0,8,0,0,0,0,4,22,15,0,0,0,0,0,0,0,0,0	205	150	1	1.0	NA,NA,NA,0.0,0.289,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,0.0,NA,NA,NA,NA,NA	0.0,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,1.0,NA,NA,1.0,NA,NA,NA	-0.238
